viewing_session_id,transaction_date,show_id,item_name,category,avg_episode_minutes
1014,2025-06-06,S07,Galactic Wars,Sci-Fi,60
1015,2025-05-10,S03,Silent Witness Redux,Crime Drama,42
1015,2025-05-10,S06,Space Frontier,Sci-Fi,55
1015,2025-05-10,S02,The Detective,Crime Drama,50
1015,2025-05-10,S04,Laugh Track,Sitcom,25
1016,2025-04-04,S09,Toon Town,Kids,20
1016,2025-04-04,S14,Parenting Unscripted,Reality TV,35
1017,2025-05-26,S09,Toon Town,Kids,20
1017,2025-05-26,S10,Little Explorers,Kids,18
1018,2025-04-21,S09,Toon Town,Kids,20
1018,2025-04-21,S10,Little Explorers,Kids,18
1019,2025-01-01,S01,Crime City,Crime Drama,45
1019,2025-01-01,S02,The Detective,Crime Drama,50
1020,2025-01-23,S07,Galactic Wars,Sci-Fi,60
1021,2025-06-25,S04,Laugh Track,Sitcom,25
1021,2025-06-25,S05,Office Antics,Sitcom,22
1022,2025-01-02,S13,True Crime Files,Documentary,50
1023,2025-01-10,S09,Toon Town,Kids,20
1023,2025-01-10,S10,Little Explorers,Kids,18
1024,2025-05-17,S11,Real Life Diaries,Reality TV,40
1024,2025-05-17,S12,Love Island Nairobi,Reality TV,45
1025,2025-06-04,S12,Love Island Nairobi,Reality TV,45
1025,2025-06-04,S04,Laugh Track,Sitcom,25
1026,2025-01-16,S09,Toon Town,Kids,20
1026,2025-01-16,S10,Little Explorers,Kids,18
1027,2025-03-20,S11,Real Life Diaries,Reality TV,40
1027,2025-03-20,S01,Crime City,Crime Drama,45
1027,2025-03-20,S02,The Detective,Crime Drama,50
1027,2025-03-20,S13,True Crime Files,Documentary,50
1028,2025-01-31,S06,Space Frontier,Sci-Fi,55
1028,2025-01-31,S03,Silent Witness Redux,Crime Drama,42
1028,2025-01-31,S10,Little Explorers,Kids,18
1028,2025-01-31,S14,Parenting Unscripted,Reality TV,35
1029,2025-04-13,S09,Toon Town,Kids,20
1029,2025-04-13,S10,Little Explorers,Kids,18
1030,2025-03-05,S01,Crime City,Crime Drama,45
1030,2025-03-05,S13,True Crime Files,Documentary,50
1031,2025-01-01,S01,Crime City,Crime Drama,45
1031,2025-01-01,S02,The Detective,Crime Drama,50
1031,2025-01-01,S03,Silent Witness Redux,Crime Drama,42
1032,2025-02-08,S14,Parenting Unscripted,Reality TV,35
1033,2025-03-15,S06,Space Frontier,Sci-Fi,55
1034,2025-03-14,S06,Space Frontier,Sci-Fi,55
1034,2025-03-14,S07,Galactic Wars,Sci-Fi,60
1034,2025-03-14,S08,Time Anomaly,Sci-Fi,48
1035,2025-04-02,S06,Space Frontier,Sci-Fi,55
1035,2025-04-02,S07,Galactic Wars,Sci-Fi,60
1036,2025-03-24,S01,Crime City,Crime Drama,45
1036,2025-03-24,S02,The Detective,Crime Drama,50
1037,2025-02-18,S07,Galactic Wars,Sci-Fi,60
1037,2025-02-18,S06,Space Frontier,Sci-Fi,55
1037,2025-02-18,S08,Time Anomaly,Sci-Fi,48
1037,2025-02-18,S11,Real Life Diaries,Reality TV,40
1038,2025-05-22,S15,Cooking Masters,Reality TV,38
1038,2025-05-22,S10,Little Explorers,Kids,18
1038,2025-05-22,S07,Galactic Wars,Sci-Fi,60
1038,2025-05-22,S01,Crime City,Crime Drama,45
1039,2025-03-22,S05,Office Antics,Sitcom,22
1039,2025-03-22,S11,Real Life Diaries,Reality TV,40
1039,2025-03-22,S09,Toon Town,Kids,20
1040,2025-01-16,S06,Space Frontier,Sci-Fi,55
1040,2025-01-16,S07,Galactic Wars,Sci-Fi,60
1040,2025-01-16,S08,Time Anomaly,Sci-Fi,48
1040,2025-01-16,S10,Little Explorers,Kids,18
1041,2025-03-22,S08,Time Anomaly,Sci-Fi,48
1042,2025-02-13,S01,Crime City,Crime Drama,45
1042,2025-02-13,S02,The Detective,Crime Drama,50
1043,2025-01-15,S04,Laugh Track,Sitcom,25
1043,2025-01-15,S05,Office Antics,Sitcom,22
1044,2025-04-30,S09,Toon Town,Kids,20
1044,2025-04-30,S10,Little Explorers,Kids,18
1045,2025-01-28,S01,Crime City,Crime Drama,45
1045,2025-01-28,S13,True Crime Files,Documentary,50
1046,2025-05-13,S09,Toon Town,Kids,20
1046,2025-05-13,S10,Little Explorers,Kids,18
1047,2025-03-08,S09,Toon Town,Kids,20
1047,2025-03-08,S14,Parenting Unscripted,Reality TV,35
1048,2025-04-27,S11,Real Life Diaries,Reality TV,40
1048,2025-04-27,S12,Love Island Nairobi,Reality TV,45
1049,2025-05-01,S09,Toon Town,Kids,20
1049,2025-05-01,S10,Little Explorers,Kids,18
1050,2025-06-23,S09,Toon Town,Kids,20
1050,2025-06-23,S03,Silent Witness Redux,Crime Drama,42
1050,2025-06-23,S07,Galactic Wars,Sci-Fi,60
1051,2025-04-21,S13,True Crime Files,Documentary,50
1051,2025-04-21,S10,Little Explorers,Kids,18
1052,2025-04-25,S01,Crime City,Crime Drama,45
1052,2025-04-25,S02,The Detective,Crime Drama,50
1052,2025-04-25,S03,Silent Witness Redux,Crime Drama,42
1053,2025-04-27,S04,Laugh Track,Sitcom,25
1053,2025-04-27,S08,Time Anomaly,Sci-Fi,48
1053,2025-04-27,S15,Cooking Masters,Reality TV,38
1053,2025-04-27,S07,Galactic Wars,Sci-Fi,60
1054,2025-03-04,S04,Laugh Track,Sitcom,25
1054,2025-03-04,S11,Real Life Diaries,Reality TV,40
1055,2025-02-20,S09,Toon Town,Kids,20
1055,2025-02-20,S14,Parenting Unscripted,Reality TV,35
1056,2025-01-06,S05,Office Antics,Sitcom,22
1056,2025-01-06,S08,Time Anomaly,Sci-Fi,48
1056,2025-01-06,S09,Toon Town,Kids,20
1056,2025-01-06,S04,Laugh Track,Sitcom,25
1057,2025-01-16,S09,Toon Town,Kids,20
1057,2025-01-16,S10,Little Explorers,Kids,18
1058,2025-02-03,S04,Laugh Track,Sitcom,25
1058,2025-02-03,S15,Cooking Masters,Reality TV,38
1058,2025-02-03,S05,Office Antics,Sitcom,22
1058,2025-02-03,S11,Real Life Diaries,Reality TV,40
1059,2025-06-01,S04,Laugh Track,Sitcom,25
1059,2025-06-01,S05,Office Antics,Sitcom,22
1060,2025-03-18,S09,Toon Town,Kids,20
1060,2025-03-18,S10,Little Explorers,Kids,18
1061,2025-01-07,S11,Real Life Diaries,Reality TV,40
1061,2025-01-07,S05,Office Antics,Sitcom,22
1061,2025-01-07,S08,Time Anomaly,Sci-Fi,48
1061,2025-01-07,S07,Galactic Wars,Sci-Fi,60
1062,2025-02-17,S11,Real Life Diaries,Reality TV,40
1062,2025-02-17,S14,Parenting Unscripted,Reality TV,35
1062,2025-02-17,S05,Office Antics,Sitcom,22
1062,2025-02-17,S15,Cooking Masters,Reality TV,38
1063,2025-05-15,S06,Space Frontier,Sci-Fi,55
1063,2025-05-15,S11,Real Life Diaries,Reality TV,40
1063,2025-05-15,S05,Office Antics,Sitcom,22
1063,2025-05-15,S07,Galactic Wars,Sci-Fi,60
1064,2025-02-13,S01,Crime City,Crime Drama,45
1064,2025-02-13,S02,The Detective,Crime Drama,50
1065,2025-06-12,S04,Laugh Track,Sitcom,25
1065,2025-06-12,S05,Office Antics,Sitcom,22
1066,2025-05-10,S04,Laugh Track,Sitcom,25
1066,2025-05-10,S05,Office Antics,Sitcom,22
1067,2025-05-16,S01,Crime City,Crime Drama,45
1067,2025-05-16,S10,Little Explorers,Kids,18
1068,2025-06-03,S06,Space Frontier,Sci-Fi,55
1068,2025-06-03,S07,Galactic Wars,Sci-Fi,60
1068,2025-06-03,S08,Time Anomaly,Sci-Fi,48
1069,2025-04-21,S01,Crime City,Crime Drama,45
1069,2025-04-21,S13,True Crime Files,Documentary,50
1070,2025-03-08,S09,Toon Town,Kids,20
1070,2025-03-08,S10,Little Explorers,Kids,18
1071,2025-04-07,S01,Crime City,Crime Drama,45
1071,2025-04-07,S02,The Detective,Crime Drama,50
1071,2025-04-07,S03,Silent Witness Redux,Crime Drama,42
1072,2025-02-20,S07,Galactic Wars,Sci-Fi,60
1073,2025-02-18,S06,Space Frontier,Sci-Fi,55
1073,2025-02-18,S15,Cooking Masters,Reality TV,38
1073,2025-02-18,S10,Little Explorers,Kids,18
1073,2025-02-18,S03,Silent Witness Redux,Crime Drama,42
1074,2025-04-01,S01,Crime City,Crime Drama,45
1074,2025-04-01,S13,True Crime Files,Documentary,50
1075,2025-05-07,S15,Cooking Masters,Reality TV,38
1075,2025-05-07,S08,Time Anomaly,Sci-Fi,48
1075,2025-05-07,S12,Love Island Nairobi,Reality TV,45
1075,2025-05-07,S14,Parenting Unscripted,Reality TV,35
1076,2025-03-15,S11,Real Life Diaries,Reality TV,40
1076,2025-03-15,S12,Love Island Nairobi,Reality TV,45
1077,2025-01-13,S02,The Detective,Crime Drama,50
1077,2025-01-13,S13,True Crime Files,Documentary,50
1077,2025-01-13,S11,Real Life Diaries,Reality TV,40
1077,2025-01-13,S01,Crime City,Crime Drama,45
1078,2025-06-07,S07,Galactic Wars,Sci-Fi,60
1078,2025-06-07,S10,Little Explorers,Kids,18
1078,2025-06-07,S09,Toon Town,Kids,20
1078,2025-06-07,S05,Office Antics,Sitcom,22
1079,2025-05-12,S09,Toon Town,Kids,20
1079,2025-05-12,S14,Parenting Unscripted,Reality TV,35
1080,2025-01-03,S11,Real Life Diaries,Reality TV,40
1080,2025-01-03,S12,Love Island Nairobi,Reality TV,45
1081,2025-01-13,S15,Cooking Masters,Reality TV,38
1081,2025-01-13,S12,Love Island Nairobi,Reality TV,45
1081,2025-01-13,S05,Office Antics,Sitcom,22
1082,2025-03-09,S03,Silent Witness Redux,Crime Drama,42
1082,2025-03-09,S14,Parenting Unscripted,Reality TV,35
1082,2025-03-09,S08,Time Anomaly,Sci-Fi,48
1082,2025-03-09,S10,Little Explorers,Kids,18
1083,2025-04-27,S04,Laugh Track,Sitcom,25
1083,2025-04-27,S13,True Crime Files,Documentary,50
1084,2025-04-27,S11,Real Life Diaries,Reality TV,40
1084,2025-04-27,S12,Love Island Nairobi,Reality TV,45
1084,2025-04-27,S15,Cooking Masters,Reality TV,38
1085,2025-02-28,S05,Office Antics,Sitcom,22
1086,2025-03-19,S04,Laugh Track,Sitcom,25
1086,2025-03-19,S05,Office Antics,Sitcom,22
1087,2025-05-20,S01,Crime City,Crime Drama,45
1087,2025-05-20,S13,True Crime Files,Documentary,50
1088,2025-02-11,S01,Crime City,Crime Drama,45
1088,2025-02-11,S02,The Detective,Crime Drama,50
1089,2025-04-10,S11,Real Life Diaries,Reality TV,40
1089,2025-04-10,S07,Galactic Wars,Sci-Fi,60
1089,2025-04-10,S14,Parenting Unscripted,Reality TV,35
1089,2025-04-10,S12,Love Island Nairobi,Reality TV,45
1090,2025-04-13,S04,Laugh Track,Sitcom,25
1090,2025-04-13,S08,Time Anomaly,Sci-Fi,48
1090,2025-04-13,S02,The Detective,Crime Drama,50
1090,2025-04-13,S12,Love Island Nairobi,Reality TV,45
1091,2025-05-28,S10,Little Explorers,Kids,18
1091,2025-05-28,S03,Silent Witness Redux,Crime Drama,42
1092,2025-06-29,S12,Love Island Nairobi,Reality TV,45
1092,2025-06-29,S09,Toon Town,Kids,20
1092,2025-06-29,S06,Space Frontier,Sci-Fi,55
1092,2025-06-29,S08,Time Anomaly,Sci-Fi,48
1093,2025-05-28,S04,Laugh Track,Sitcom,25
1093,2025-05-28,S05,Office Antics,Sitcom,22
1094,2025-05-03,S06,Space Frontier,Sci-Fi,55
1094,2025-05-03,S13,True Crime Files,Documentary,50
1094,2025-05-03,S03,Silent Witness Redux,Crime Drama,42
1095,2025-05-22,S04,Laugh Track,Sitcom,25
1095,2025-05-22,S05,Office Antics,Sitcom,22
1096,2025-02-13,S09,Toon Town,Kids,20
1096,2025-02-13,S14,Parenting Unscripted,Reality TV,35
1097,2025-02-25,S15,Cooking Masters,Reality TV,38
1098,2025-02-21,S01,Crime City,Crime Drama,45
1098,2025-02-21,S13,True Crime Files,Documentary,50
1099,2025-01-27,S09,Toon Town,Kids,20
1099,2025-01-27,S10,Little Explorers,Kids,18
1100,2025-01-03,S14,Parenting Unscripted,Reality TV,35
1100,2025-01-03,S10,Little Explorers,Kids,18
1100,2025-01-03,S06,Space Frontier,Sci-Fi,55
1100,2025-01-03,S04,Laugh Track,Sitcom,25
1101,2025-03-06,S01,Crime City,Crime Drama,45
1101,2025-03-06,S13,True Crime Files,Documentary,50
1102,2025-04-16,S01,Crime City,Crime Drama,45
1102,2025-04-16,S13,True Crime Files,Documentary,50
1102,2025-04-16,S02,The Detective,Crime Drama,50
1103,2025-01-20,S05,Office Antics,Sitcom,22
1104,2025-03-25,S01,Crime City,Crime Drama,45
1104,2025-03-25,S02,The Detective,Crime Drama,50
1105,2025-04-16,S09,Toon Town,Kids,20
1105,2025-04-16,S10,Little Explorers,Kids,18
1106,2025-02-28,S09,Toon Town,Kids,20
1106,2025-02-28,S14,Parenting Unscripted,Reality TV,35
1107,2025-04-03,S06,Space Frontier,Sci-Fi,55
1107,2025-04-03,S07,Galactic Wars,Sci-Fi,60
1107,2025-04-03,S08,Time Anomaly,Sci-Fi,48
1108,2025-04-01,S11,Real Life Diaries,Reality TV,40
1108,2025-04-01,S12,Love Island Nairobi,Reality TV,45
1108,2025-04-01,S15,Cooking Masters,Reality TV,38
1109,2025-05-07,S07,Galactic Wars,Sci-Fi,60
1109,2025-05-07,S02,The Detective,Crime Drama,50
1109,2025-05-07,S09,Toon Town,Kids,20
1109,2025-05-07,S15,Cooking Masters,Reality TV,38
1110,2025-05-16,S02,The Detective,Crime Drama,50
1110,2025-05-16,S07,Galactic Wars,Sci-Fi,60
1110,2025-05-16,S05,Office Antics,Sitcom,22
1111,2025-03-27,S09,Toon Town,Kids,20
1111,2025-03-27,S14,Parenting Unscripted,Reality TV,35
1112,2025-05-24,S04,Laugh Track,Sitcom,25
1112,2025-05-24,S05,Office Antics,Sitcom,22
1113,2025-04-05,S04,Laugh Track,Sitcom,25
1113,2025-04-05,S05,Office Antics,Sitcom,22
1114,2025-06-20,S09,Toon Town,Kids,20
1114,2025-06-20,S10,Little Explorers,Kids,18
1115,2025-04-20,S04,Laugh Track,Sitcom,25
1115,2025-04-20,S05,Office Antics,Sitcom,22
1116,2025-02-07,S09,Toon Town,Kids,20
1116,2025-02-07,S10,Little Explorers,Kids,18
1117,2025-01-07,S01,Crime City,Crime Drama,45
1117,2025-01-07,S02,The Detective,Crime Drama,50
1118,2025-02-10,S02,The Detective,Crime Drama,50
1118,2025-02-10,S06,Space Frontier,Sci-Fi,55
1118,2025-02-10,S10,Little Explorers,Kids,18
1118,2025-02-10,S13,True Crime Files,Documentary,50
1119,2025-01-26,S01,Crime City,Crime Drama,45
1119,2025-01-26,S02,The Detective,Crime Drama,50
1119,2025-01-26,S03,Silent Witness Redux,Crime Drama,42
1120,2025-06-04,S09,Toon Town,Kids,20
1120,2025-06-04,S14,Parenting Unscripted,Reality TV,35
1121,2025-05-03,S06,Space Frontier,Sci-Fi,55
1121,2025-05-03,S07,Galactic Wars,Sci-Fi,60
1122,2025-01-02,S11,Real Life Diaries,Reality TV,40
1122,2025-01-02,S12,Love Island Nairobi,Reality TV,45
1122,2025-01-02,S15,Cooking Masters,Reality TV,38
1123,2025-03-21,S14,Parenting Unscripted,Reality TV,35
1124,2025-04-01,S02,The Detective,Crime Drama,50
1124,2025-04-01,S14,Parenting Unscripted,Reality TV,35
1124,2025-04-01,S04,Laugh Track,Sitcom,25
1124,2025-04-01,S01,Crime City,Crime Drama,45
1125,2025-06-30,S04,Laugh Track,Sitcom,25
1125,2025-06-30,S05,Office Antics,Sitcom,22
1126,2025-01-01,S06,Space Frontier,Sci-Fi,55
1126,2025-01-01,S07,Galactic Wars,Sci-Fi,60
1126,2025-01-01,S08,Time Anomaly,Sci-Fi,48
1127,2025-02-26,S11,Real Life Diaries,Reality TV,40
1127,2025-02-26,S12,Love Island Nairobi,Reality TV,45
1127,2025-02-26,S15,Cooking Masters,Reality TV,38
1128,2025-03-31,S06,Space Frontier,Sci-Fi,55
1128,2025-03-31,S07,Galactic Wars,Sci-Fi,60
1129,2025-03-26,S01,Crime City,Crime Drama,45
1129,2025-03-26,S02,The Detective,Crime Drama,50
1130,2025-03-15,S06,Space Frontier,Sci-Fi,55
1130,2025-03-15,S07,Galactic Wars,Sci-Fi,60
1131,2025-02-14,S06,Space Frontier,Sci-Fi,55
1131,2025-02-14,S07,Galactic Wars,Sci-Fi,60
1132,2025-04-05,S03,Silent Witness Redux,Crime Drama,42
1132,2025-04-05,S04,Laugh Track,Sitcom,25
1132,2025-04-05,S14,Parenting Unscripted,Reality TV,35
1132,2025-04-05,S11,Real Life Diaries,Reality TV,40
1133,2025-06-14,S15,Cooking Masters,Reality TV,38
1133,2025-06-14,S07,Galactic Wars,Sci-Fi,60
1133,2025-06-14,S06,Space Frontier,Sci-Fi,55
1134,2025-06-26,S11,Real Life Diaries,Reality TV,40
1134,2025-06-26,S12,Love Island Nairobi,Reality TV,45
1135,2025-03-13,S10,Little Explorers,Kids,18
1135,2025-03-13,S14,Parenting Unscripted,Reality TV,35
1135,2025-03-13,S05,Office Antics,Sitcom,22
1136,2025-01-26,S04,Laugh Track,Sitcom,25
1136,2025-01-26,S05,Office Antics,Sitcom,22
1137,2025-06-27,S11,Real Life Diaries,Reality TV,40
1138,2025-04-30,S09,Toon Town,Kids,20
1138,2025-04-30,S14,Parenting Unscripted,Reality TV,35
1139,2025-01-04,S01,Crime City,Crime Drama,45
1139,2025-01-04,S13,True Crime Files,Documentary,50
1140,2025-02-25,S10,Little Explorers,Kids,18
1140,2025-02-25,S01,Crime City,Crime Drama,45
1141,2025-02-12,S01,Crime City,Crime Drama,45
1141,2025-02-12,S13,True Crime Files,Documentary,50
1142,2025-04-25,S11,Real Life Diaries,Reality TV,40
1142,2025-04-25,S12,Love Island Nairobi,Reality TV,45
1142,2025-04-25,S15,Cooking Masters,Reality TV,38
1143,2025-05-22,S09,Toon Town,Kids,20
1143,2025-05-22,S14,Parenting Unscripted,Reality TV,35
1144,2025-05-05,S01,Crime City,Crime Drama,45
1144,2025-05-05,S02,The Detective,Crime Drama,50
1144,2025-05-05,S03,Silent Witness Redux,Crime Drama,42
1144,2025-05-05,S13,True Crime Files,Documentary,50
1145,2025-01-04,S09,Toon Town,Kids,20
1145,2025-01-04,S14,Parenting Unscripted,Reality TV,35
1146,2025-03-02,S01,Crime City,Crime Drama,45
1146,2025-03-02,S02,The Detective,Crime Drama,50
1147,2025-03-29,S06,Space Frontier,Sci-Fi,55
1147,2025-03-29,S07,Galactic Wars,Sci-Fi,60
1147,2025-03-29,S08,Time Anomaly,Sci-Fi,48
1148,2025-05-02,S09,Toon Town,Kids,20
1149,2025-02-07,S11,Real Life Diaries,Reality TV,40
1149,2025-02-07,S12,Love Island Nairobi,Reality TV,45
1149,2025-02-07,S15,Cooking Masters,Reality TV,38
1150,2025-04-23,S06,Space Frontier,Sci-Fi,55
1151,2025-01-15,S09,Toon Town,Kids,20
1151,2025-01-15,S10,Little Explorers,Kids,18
1152,2025-06-28,S05,Office Antics,Sitcom,22
1152,2025-06-28,S13,True Crime Files,Documentary,50
1152,2025-06-28,S15,Cooking Masters,Reality TV,38
1153,2025-03-25,S02,The Detective,Crime Drama,50
1153,2025-03-25,S07,Galactic Wars,Sci-Fi,60
1154,2025-05-13,S01,Crime City,Crime Drama,45
1154,2025-05-13,S02,The Detective,Crime Drama,50
1154,2025-05-13,S03,Silent Witness Redux,Crime Drama,42
1155,2025-05-22,S01,Crime City,Crime Drama,45
1155,2025-05-22,S02,The Detective,Crime Drama,50
1156,2025-04-19,S07,Galactic Wars,Sci-Fi,60
1156,2025-04-19,S09,Toon Town,Kids,20
1156,2025-04-19,S04,Laugh Track,Sitcom,25
1157,2025-06-19,S15,Cooking Masters,Reality TV,38
1157,2025-06-19,S05,Office Antics,Sitcom,22
1157,2025-06-19,S02,The Detective,Crime Drama,50
1158,2025-06-13,S05,Office Antics,Sitcom,22
1158,2025-06-13,S10,Little Explorers,Kids,18
1159,2025-01-07,S06,Space Frontier,Sci-Fi,55
1159,2025-01-07,S07,Galactic Wars,Sci-Fi,60
1159,2025-01-07,S08,Time Anomaly,Sci-Fi,48
1160,2025-03-24,S12,Love Island Nairobi,Reality TV,45
1160,2025-03-24,S14,Parenting Unscripted,Reality TV,35
1160,2025-03-24,S15,Cooking Masters,Reality TV,38
1161,2025-04-15,S01,Crime City,Crime Drama,45
1161,2025-04-15,S02,The Detective,Crime Drama,50
1162,2025-01-07,S09,Toon Town,Kids,20
1162,2025-01-07,S14,Parenting Unscripted,Reality TV,35
1163,2025-01-10,S08,Time Anomaly,Sci-Fi,48
1164,2025-06-16,S01,Crime City,Crime Drama,45
1164,2025-06-16,S02,The Detective,Crime Drama,50
1164,2025-06-16,S03,Silent Witness Redux,Crime Drama,42
1165,2025-01-04,S07,Galactic Wars,Sci-Fi,60
1165,2025-01-04,S14,Parenting Unscripted,Reality TV,35
1165,2025-01-04,S09,Toon Town,Kids,20
1166,2025-01-12,S11,Real Life Diaries,Reality TV,40
1166,2025-01-12,S15,Cooking Masters,Reality TV,38
1166,2025-01-12,S07,Galactic Wars,Sci-Fi,60
1166,2025-01-12,S08,Time Anomaly,Sci-Fi,48
1167,2025-01-03,S06,Space Frontier,Sci-Fi,55
1167,2025-01-03,S07,Galactic Wars,Sci-Fi,60
1167,2025-01-03,S08,Time Anomaly,Sci-Fi,48
1168,2025-02-10,S13,True Crime Files,Documentary,50
1168,2025-02-10,S11,Real Life Diaries,Reality TV,40
1168,2025-02-10,S02,The Detective,Crime Drama,50
1168,2025-02-10,S07,Galactic Wars,Sci-Fi,60
1169,2025-05-07,S01,Crime City,Crime Drama,45
1169,2025-05-07,S13,True Crime Files,Documentary,50
1170,2025-06-21,S11,Real Life Diaries,Reality TV,40
1170,2025-06-21,S12,Love Island Nairobi,Reality TV,45
1171,2025-02-25,S01,Crime City,Crime Drama,45
1171,2025-02-25,S02,The Detective,Crime Drama,50
1172,2025-01-09,S01,Crime City,Crime Drama,45
1172,2025-01-09,S02,The Detective,Crime Drama,50
1173,2025-01-18,S10,Little Explorers,Kids,18
1173,2025-01-18,S08,Time Anomaly,Sci-Fi,48
1173,2025-01-18,S01,Crime City,Crime Drama,45
1173,2025-01-18,S14,Parenting Unscripted,Reality TV,35
1174,2025-05-14,S09,Toon Town,Kids,20
1174,2025-05-14,S12,Love Island Nairobi,Reality TV,45
1174,2025-05-14,S06,Space Frontier,Sci-Fi,55
1175,2025-04-12,S15,Cooking Masters,Reality TV,38
1175,2025-04-12,S10,Little Explorers,Kids,18
1175,2025-04-12,S02,The Detective,Crime Drama,50
1176,2025-03-22,S09,Toon Town,Kids,20
1176,2025-03-22,S10,Little Explorers,Kids,18
1177,2025-04-14,S11,Real Life Diaries,Reality TV,40
1178,2025-06-29,S01,Crime City,Crime Drama,45
1178,2025-06-29,S02,The Detective,Crime Drama,50
1178,2025-06-29,S03,Silent Witness Redux,Crime Drama,42
1179,2025-03-20,S09,Toon Town,Kids,20
1179,2025-03-20,S14,Parenting Unscripted,Reality TV,35
1180,2025-04-22,S02,The Detective,Crime Drama,50
1180,2025-04-22,S07,Galactic Wars,Sci-Fi,60
1181,2025-06-27,S04,Laugh Track,Sitcom,25
1181,2025-06-27,S05,Office Antics,Sitcom,22
1182,2025-05-26,S14,Parenting Unscripted,Reality TV,35
1182,2025-05-26,S02,The Detective,Crime Drama,50
1182,2025-05-26,S01,Crime City,Crime Drama,45
1182,2025-05-26,S09,Toon Town,Kids,20
1183,2025-02-24,S04,Laugh Track,Sitcom,25
1183,2025-02-24,S05,Office Antics,Sitcom,22
1184,2025-04-02,S01,Crime City,Crime Drama,45
1184,2025-04-02,S02,The Detective,Crime Drama,50
1184,2025-04-02,S03,Silent Witness Redux,Crime Drama,42
1185,2025-03-25,S01,Crime City,Crime Drama,45
1185,2025-03-25,S13,True Crime Files,Documentary,50
1186,2025-03-24,S09,Toon Town,Kids,20
1186,2025-03-24,S14,Parenting Unscripted,Reality TV,35
1186,2025-03-24,S12,Love Island Nairobi,Reality TV,45
1187,2025-05-08,S04,Laugh Track,Sitcom,25
1187,2025-05-08,S09,Toon Town,Kids,20
1187,2025-05-08,S02,The Detective,Crime Drama,50
1187,2025-05-08,S05,Office Antics,Sitcom,22
1188,2025-06-21,S10,Little Explorers,Kids,18
1188,2025-06-21,S01,Crime City,Crime Drama,45
1188,2025-06-21,S07,Galactic Wars,Sci-Fi,60
1188,2025-06-21,S08,Time Anomaly,Sci-Fi,48
1189,2025-06-14,S11,Real Life Diaries,Reality TV,40
1189,2025-06-14,S12,Love Island Nairobi,Reality TV,45
1190,2025-03-29,S09,Toon Town,Kids,20
1190,2025-03-29,S10,Little Explorers,Kids,18
1191,2025-03-10,S09,Toon Town,Kids,20
1191,2025-03-10,S10,Little Explorers,Kids,18
1192,2025-03-12,S04,Laugh Track,Sitcom,25
1192,2025-03-12,S05,Office Antics,Sitcom,22
1193,2025-06-28,S08,Time Anomaly,Sci-Fi,48
1194,2025-05-14,S09,Toon Town,Kids,20
1194,2025-05-14,S10,Little Explorers,Kids,18
1195,2025-04-24,S01,Crime City,Crime Drama,45
1195,2025-04-24,S11,Real Life Diaries,Reality TV,40
1196,2025-06-04,S08,Time Anomaly,Sci-Fi,48
1196,2025-06-04,S15,Cooking Masters,Reality TV,38
1197,2025-05-23,S01,Crime City,Crime Drama,45
1197,2025-05-23,S02,The Detective,Crime Drama,50
1198,2025-04-01,S13,True Crime Files,Documentary,50
1198,2025-04-01,S09,Toon Town,Kids,20
1198,2025-04-01,S14,Parenting Unscripted,Reality TV,35
1199,2025-02-25,S14,Parenting Unscripted,Reality TV,35
1200,2025-05-20,S06,Space Frontier,Sci-Fi,55
1200,2025-05-20,S07,Galactic Wars,Sci-Fi,60
1201,2025-05-01,S04,Laugh Track,Sitcom,25
1201,2025-05-01,S05,Office Antics,Sitcom,22
1202,2025-01-12,S01,Crime City,Crime Drama,45
1202,2025-01-12,S13,True Crime Files,Documentary,50
