listening_session_id,transaction_date,track_id,item_name,category,duration_minutes
1226,2025-06-26,M06,Rain Sounds,Ambient/Sleep,10
1227,2025-03-20,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1227,2025-03-20,M16,Gengetone Hit,Amapiano/Afrobeat,4
1228,2025-05-10,M05,Study Focus 2,Instrumental,5
1228,2025-05-10,M11,Heartbreak Ballad,R&B,4
1229,2025-03-14,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1229,2025-03-14,M16,Gengetone Hit,Amapiano/Afrobeat,4
1230,2025-01-23,M06,Rain Sounds,Ambient/Sleep,10
1230,2025-01-23,M07,Deep Sleep,Ambient/Sleep,12
1231,2025-06-27,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1231,2025-06-27,M12,Love Story,R&B,4
1231,2025-06-27,M13,Hip Hop Anthem,Hip-Hop,3
1231,2025-06-27,M14,Street Beats,Hip-Hop,3
1232,2025-03-13,M06,Rain Sounds,Ambient/Sleep,10
1232,2025-03-13,M07,Deep Sleep,Ambient/Sleep,12
1233,2025-03-09,M01,Workout Anthem,Fitness/EDM,3
1233,2025-03-09,M02,Pump It Up,Fitness/EDM,3
1233,2025-03-09,M03,Cardio Beats,Fitness/EDM,4
1234,2025-05-22,M07,Deep Sleep,Ambient/Sleep,12
1235,2025-03-26,M06,Rain Sounds,Ambient/Sleep,10
1235,2025-03-26,M07,Deep Sleep,Ambient/Sleep,12
1236,2025-03-08,M06,Rain Sounds,Ambient/Sleep,10
1236,2025-03-08,M07,Deep Sleep,Ambient/Sleep,12
1237,2025-04-25,M11,Heartbreak Ballad,R&B,4
1237,2025-04-25,M12,Love Story,R&B,4
1238,2025-04-28,M04,Study Focus 1,Instrumental,6
1238,2025-04-28,M05,Study Focus 2,Instrumental,5
1239,2025-04-09,M13,Hip Hop Anthem,Hip-Hop,3
1239,2025-04-09,M14,Street Beats,Hip-Hop,3
1240,2025-02-15,M04,Study Focus 1,Instrumental,6
1240,2025-02-15,M07,Deep Sleep,Ambient/Sleep,12
1241,2025-03-23,M08,Sunday Worship 1,Gospel,5
1241,2025-03-23,M09,Sunday Worship 2,Gospel,5
1242,2025-06-18,M01,Workout Anthem,Fitness/EDM,3
1242,2025-06-18,M02,Pump It Up,Fitness/EDM,3
1242,2025-06-18,M03,Cardio Beats,Fitness/EDM,4
1243,2025-03-23,M03,Cardio Beats,Fitness/EDM,4
1244,2025-04-10,M06,Rain Sounds,Ambient/Sleep,10
1244,2025-04-10,M13,Hip Hop Anthem,Hip-Hop,3
1244,2025-04-10,M01,Workout Anthem,Fitness/EDM,3
1244,2025-04-10,M02,Pump It Up,Fitness/EDM,3
1245,2025-01-21,M16,Gengetone Hit,Amapiano/Afrobeat,4
1245,2025-01-21,M13,Hip Hop Anthem,Hip-Hop,3
1245,2025-01-21,M10,Praise Medley,Gospel,7
1246,2025-02-28,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1246,2025-02-28,M16,Gengetone Hit,Amapiano/Afrobeat,4
1247,2025-04-15,M11,Heartbreak Ballad,R&B,4
1247,2025-04-15,M01,Workout Anthem,Fitness/EDM,3
1247,2025-04-15,M13,Hip Hop Anthem,Hip-Hop,3
1247,2025-04-15,M06,Rain Sounds,Ambient/Sleep,10
1248,2025-05-20,M01,Workout Anthem,Fitness/EDM,3
1248,2025-05-20,M02,Pump It Up,Fitness/EDM,3
1249,2025-04-27,M06,Rain Sounds,Ambient/Sleep,10
1249,2025-04-27,M07,Deep Sleep,Ambient/Sleep,12
1250,2025-05-21,M01,Workout Anthem,Fitness/EDM,3
1250,2025-05-21,M02,Pump It Up,Fitness/EDM,3
1251,2025-05-10,M01,Workout Anthem,Fitness/EDM,3
1251,2025-05-10,M02,Pump It Up,Fitness/EDM,3
1252,2025-05-10,M12,Love Story,R&B,4
1253,2025-02-26,M09,Sunday Worship 2,Gospel,5
1254,2025-03-09,M11,Heartbreak Ballad,R&B,4
1254,2025-03-09,M12,Love Story,R&B,4
1255,2025-05-30,M13,Hip Hop Anthem,Hip-Hop,3
1255,2025-05-30,M14,Street Beats,Hip-Hop,3
1256,2025-06-04,M13,Hip Hop Anthem,Hip-Hop,3
1256,2025-06-04,M14,Street Beats,Hip-Hop,3
1257,2025-03-28,M06,Rain Sounds,Ambient/Sleep,10
1257,2025-03-28,M07,Deep Sleep,Ambient/Sleep,12
1257,2025-03-28,M13,Hip Hop Anthem,Hip-Hop,3
1258,2025-06-05,M13,Hip Hop Anthem,Hip-Hop,3
1258,2025-06-05,M14,Street Beats,Hip-Hop,3
1259,2025-01-05,M11,Heartbreak Ballad,R&B,4
1259,2025-01-05,M12,Love Story,R&B,4
1260,2025-06-17,M06,Rain Sounds,Ambient/Sleep,10
1260,2025-06-17,M04,Study Focus 1,Instrumental,6
1261,2025-02-17,M08,Sunday Worship 1,Gospel,5
1261,2025-02-17,M09,Sunday Worship 2,Gospel,5
1261,2025-02-17,M10,Praise Medley,Gospel,7
1262,2025-03-09,M08,Sunday Worship 1,Gospel,5
1262,2025-03-09,M09,Sunday Worship 2,Gospel,5
1262,2025-03-09,M10,Praise Medley,Gospel,7
1263,2025-01-29,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1263,2025-01-29,M16,Gengetone Hit,Amapiano/Afrobeat,4
1264,2025-04-04,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1264,2025-04-04,M16,Gengetone Hit,Amapiano/Afrobeat,4
1265,2025-05-14,M06,Rain Sounds,Ambient/Sleep,10
1265,2025-05-14,M07,Deep Sleep,Ambient/Sleep,12
1266,2025-01-31,M08,Sunday Worship 1,Gospel,5
1266,2025-01-31,M09,Sunday Worship 2,Gospel,5
1266,2025-01-31,M10,Praise Medley,Gospel,7
1267,2025-03-02,M06,Rain Sounds,Ambient/Sleep,10
1267,2025-03-02,M07,Deep Sleep,Ambient/Sleep,12
1268,2025-02-25,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1268,2025-02-25,M16,Gengetone Hit,Amapiano/Afrobeat,4
1269,2025-06-06,M06,Rain Sounds,Ambient/Sleep,10
1270,2025-05-21,M03,Cardio Beats,Fitness/EDM,4
1270,2025-05-21,M04,Study Focus 1,Instrumental,6
1270,2025-05-21,M06,Rain Sounds,Ambient/Sleep,10
1271,2025-01-01,M04,Study Focus 1,Instrumental,6
1271,2025-01-01,M14,Street Beats,Hip-Hop,3
1272,2025-02-22,M01,Workout Anthem,Fitness/EDM,3
1272,2025-02-22,M02,Pump It Up,Fitness/EDM,3
1273,2025-05-03,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1273,2025-05-03,M16,Gengetone Hit,Amapiano/Afrobeat,4
1274,2025-05-17,M06,Rain Sounds,Ambient/Sleep,10
1274,2025-05-17,M07,Deep Sleep,Ambient/Sleep,12
1275,2025-03-16,M11,Heartbreak Ballad,R&B,4
1275,2025-03-16,M12,Love Story,R&B,4
1275,2025-03-16,M07,Deep Sleep,Ambient/Sleep,12
1276,2025-05-09,M01,Workout Anthem,Fitness/EDM,3
1276,2025-05-09,M02,Pump It Up,Fitness/EDM,3
1277,2025-02-18,M01,Workout Anthem,Fitness/EDM,3
1277,2025-02-18,M02,Pump It Up,Fitness/EDM,3
1278,2025-04-20,M10,Praise Medley,Gospel,7
1278,2025-04-20,M16,Gengetone Hit,Amapiano/Afrobeat,4
1278,2025-04-20,M05,Study Focus 2,Instrumental,5
1279,2025-03-08,M14,Street Beats,Hip-Hop,3
1279,2025-03-08,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1279,2025-03-08,M04,Study Focus 1,Instrumental,6
1280,2025-04-27,M06,Rain Sounds,Ambient/Sleep,10
1280,2025-04-27,M07,Deep Sleep,Ambient/Sleep,12
1281,2025-06-04,M13,Hip Hop Anthem,Hip-Hop,3
1281,2025-06-04,M14,Street Beats,Hip-Hop,3
1282,2025-05-03,M16,Gengetone Hit,Amapiano/Afrobeat,4
1282,2025-05-03,M10,Praise Medley,Gospel,7
1282,2025-05-03,M07,Deep Sleep,Ambient/Sleep,12
1283,2025-06-02,M11,Heartbreak Ballad,R&B,4
1283,2025-06-02,M12,Love Story,R&B,4
1284,2025-06-21,M09,Sunday Worship 2,Gospel,5
1284,2025-06-21,M16,Gengetone Hit,Amapiano/Afrobeat,4
1284,2025-06-21,M05,Study Focus 2,Instrumental,5
1285,2025-05-31,M01,Workout Anthem,Fitness/EDM,3
1285,2025-05-31,M02,Pump It Up,Fitness/EDM,3
1285,2025-05-31,M03,Cardio Beats,Fitness/EDM,4
1286,2025-04-27,M01,Workout Anthem,Fitness/EDM,3
1286,2025-04-27,M02,Pump It Up,Fitness/EDM,3
1286,2025-04-27,M03,Cardio Beats,Fitness/EDM,4
1287,2025-04-02,M08,Sunday Worship 1,Gospel,5
1287,2025-04-02,M09,Sunday Worship 2,Gospel,5
1288,2025-06-07,M04,Study Focus 1,Instrumental,6
1288,2025-06-07,M05,Study Focus 2,Instrumental,5
1289,2025-03-13,M13,Hip Hop Anthem,Hip-Hop,3
1289,2025-03-13,M14,Street Beats,Hip-Hop,3
1290,2025-04-30,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1290,2025-04-30,M03,Cardio Beats,Fitness/EDM,4
1290,2025-04-30,M16,Gengetone Hit,Amapiano/Afrobeat,4
1291,2025-02-14,M04,Study Focus 1,Instrumental,6
1291,2025-02-14,M09,Sunday Worship 2,Gospel,5
1291,2025-02-14,M16,Gengetone Hit,Amapiano/Afrobeat,4
1292,2025-03-23,M01,Workout Anthem,Fitness/EDM,3
1292,2025-03-23,M02,Pump It Up,Fitness/EDM,3
1293,2025-01-19,M06,Rain Sounds,Ambient/Sleep,10
1293,2025-01-19,M07,Deep Sleep,Ambient/Sleep,12
1294,2025-01-27,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1294,2025-01-27,M04,Study Focus 1,Instrumental,6
1295,2025-05-08,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1295,2025-05-08,M08,Sunday Worship 1,Gospel,5
1295,2025-05-08,M02,Pump It Up,Fitness/EDM,3
1295,2025-05-08,M05,Study Focus 2,Instrumental,5
1296,2025-01-26,M04,Study Focus 1,Instrumental,6
1297,2025-04-26,M01,Workout Anthem,Fitness/EDM,3
1297,2025-04-26,M07,Deep Sleep,Ambient/Sleep,12
1298,2025-06-24,M04,Study Focus 1,Instrumental,6
1298,2025-06-24,M05,Study Focus 2,Instrumental,5
1299,2025-04-20,M13,Hip Hop Anthem,Hip-Hop,3
1299,2025-04-20,M14,Street Beats,Hip-Hop,3
1299,2025-04-20,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1300,2025-06-21,M14,Street Beats,Hip-Hop,3
1300,2025-06-21,M10,Praise Medley,Gospel,7
1300,2025-06-21,M03,Cardio Beats,Fitness/EDM,4
1301,2025-01-09,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1301,2025-01-09,M16,Gengetone Hit,Amapiano/Afrobeat,4
1302,2025-04-06,M01,Workout Anthem,Fitness/EDM,3
1303,2025-06-02,M06,Rain Sounds,Ambient/Sleep,10
1303,2025-06-02,M07,Deep Sleep,Ambient/Sleep,12
1303,2025-06-02,M08,Sunday Worship 1,Gospel,5
1304,2025-06-02,M01,Workout Anthem,Fitness/EDM,3
1304,2025-06-02,M02,Pump It Up,Fitness/EDM,3
1305,2025-04-14,M08,Sunday Worship 1,Gospel,5
1305,2025-04-14,M09,Sunday Worship 2,Gospel,5
1305,2025-04-14,M10,Praise Medley,Gospel,7
1306,2025-04-28,M13,Hip Hop Anthem,Hip-Hop,3
1306,2025-04-28,M14,Street Beats,Hip-Hop,3
1306,2025-04-28,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1307,2025-02-18,M01,Workout Anthem,Fitness/EDM,3
1307,2025-02-18,M02,Pump It Up,Fitness/EDM,3
1308,2025-01-19,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1308,2025-01-19,M16,Gengetone Hit,Amapiano/Afrobeat,4
1309,2025-04-08,M04,Study Focus 1,Instrumental,6
1309,2025-04-08,M05,Study Focus 2,Instrumental,5
1309,2025-04-08,M06,Rain Sounds,Ambient/Sleep,10
1310,2025-03-22,M13,Hip Hop Anthem,Hip-Hop,3
1310,2025-03-22,M14,Street Beats,Hip-Hop,3
1311,2025-01-22,M06,Rain Sounds,Ambient/Sleep,10
1311,2025-01-22,M07,Deep Sleep,Ambient/Sleep,12
1312,2025-02-26,M01,Workout Anthem,Fitness/EDM,3
1312,2025-02-26,M02,Pump It Up,Fitness/EDM,3
1313,2025-02-25,M08,Sunday Worship 1,Gospel,5
1313,2025-02-25,M05,Study Focus 2,Instrumental,5
1314,2025-02-17,M16,Gengetone Hit,Amapiano/Afrobeat,4
1314,2025-02-17,M05,Study Focus 2,Instrumental,5
1314,2025-02-17,M11,Heartbreak Ballad,R&B,4
1314,2025-02-17,M12,Love Story,R&B,4
1315,2025-02-18,M01,Workout Anthem,Fitness/EDM,3
1315,2025-02-18,M02,Pump It Up,Fitness/EDM,3
1315,2025-02-18,M03,Cardio Beats,Fitness/EDM,4
1316,2025-05-23,M06,Rain Sounds,Ambient/Sleep,10
1316,2025-05-23,M07,Deep Sleep,Ambient/Sleep,12
1317,2025-06-25,M10,Praise Medley,Gospel,7
1317,2025-06-25,M05,Study Focus 2,Instrumental,5
1317,2025-06-25,M09,Sunday Worship 2,Gospel,5
1317,2025-06-25,M08,Sunday Worship 1,Gospel,5
1318,2025-06-02,M06,Rain Sounds,Ambient/Sleep,10
1318,2025-06-02,M07,Deep Sleep,Ambient/Sleep,12
1319,2025-05-25,M01,Workout Anthem,Fitness/EDM,3
1319,2025-05-25,M02,Pump It Up,Fitness/EDM,3
1320,2025-03-07,M13,Hip Hop Anthem,Hip-Hop,3
1320,2025-03-07,M14,Street Beats,Hip-Hop,3
1321,2025-04-29,M08,Sunday Worship 1,Gospel,5
1322,2025-04-03,M01,Workout Anthem,Fitness/EDM,3
1322,2025-04-03,M02,Pump It Up,Fitness/EDM,3
1322,2025-04-03,M03,Cardio Beats,Fitness/EDM,4
1323,2025-05-26,M04,Study Focus 1,Instrumental,6
1323,2025-05-26,M05,Study Focus 2,Instrumental,5
1324,2025-06-09,M03,Cardio Beats,Fitness/EDM,4
1324,2025-06-09,M02,Pump It Up,Fitness/EDM,3
1325,2025-01-09,M02,Pump It Up,Fitness/EDM,3
1325,2025-01-09,M11,Heartbreak Ballad,R&B,4
1325,2025-01-09,M07,Deep Sleep,Ambient/Sleep,12
1326,2025-01-29,M01,Workout Anthem,Fitness/EDM,3
1326,2025-01-29,M02,Pump It Up,Fitness/EDM,3
1326,2025-01-29,M03,Cardio Beats,Fitness/EDM,4
1327,2025-03-06,M05,Study Focus 2,Instrumental,5
1328,2025-05-02,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1328,2025-05-02,M16,Gengetone Hit,Amapiano/Afrobeat,4
1329,2025-04-14,M09,Sunday Worship 2,Gospel,5
1329,2025-04-14,M07,Deep Sleep,Ambient/Sleep,12
1329,2025-04-14,M04,Study Focus 1,Instrumental,6
1329,2025-04-14,M11,Heartbreak Ballad,R&B,4
1330,2025-05-10,M11,Heartbreak Ballad,R&B,4
1330,2025-05-10,M12,Love Story,R&B,4
1331,2025-05-01,M01,Workout Anthem,Fitness/EDM,3
1331,2025-05-01,M11,Heartbreak Ballad,R&B,4
1331,2025-05-01,M09,Sunday Worship 2,Gospel,5
1332,2025-04-26,M16,Gengetone Hit,Amapiano/Afrobeat,4
1332,2025-04-26,M02,Pump It Up,Fitness/EDM,3
1333,2025-06-10,M01,Workout Anthem,Fitness/EDM,3
1333,2025-06-10,M02,Pump It Up,Fitness/EDM,3
1334,2025-03-04,M04,Study Focus 1,Instrumental,6
1335,2025-01-07,M04,Study Focus 1,Instrumental,6
1335,2025-01-07,M05,Study Focus 2,Instrumental,5
1336,2025-03-30,M01,Workout Anthem,Fitness/EDM,3
1336,2025-03-30,M02,Pump It Up,Fitness/EDM,3
1337,2025-06-30,M08,Sunday Worship 1,Gospel,5
1338,2025-05-26,M11,Heartbreak Ballad,R&B,4
1338,2025-05-26,M13,Hip Hop Anthem,Hip-Hop,3
1338,2025-05-26,M14,Street Beats,Hip-Hop,3
1338,2025-05-26,M09,Sunday Worship 2,Gospel,5
1339,2025-06-14,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1339,2025-06-14,M02,Pump It Up,Fitness/EDM,3
1339,2025-06-14,M12,Love Story,R&B,4
1340,2025-02-05,M16,Gengetone Hit,Amapiano/Afrobeat,4
1341,2025-04-05,M13,Hip Hop Anthem,Hip-Hop,3
1341,2025-04-05,M14,Street Beats,Hip-Hop,3
1342,2025-04-19,M13,Hip Hop Anthem,Hip-Hop,3
1342,2025-04-19,M14,Street Beats,Hip-Hop,3
1343,2025-06-06,M13,Hip Hop Anthem,Hip-Hop,3
1343,2025-06-06,M14,Street Beats,Hip-Hop,3
1344,2025-03-10,M11,Heartbreak Ballad,R&B,4
1344,2025-03-10,M07,Deep Sleep,Ambient/Sleep,12
1344,2025-03-10,M10,Praise Medley,Gospel,7
1344,2025-03-10,M03,Cardio Beats,Fitness/EDM,4
1345,2025-01-06,M04,Study Focus 1,Instrumental,6
1345,2025-01-06,M05,Study Focus 2,Instrumental,5
1346,2025-04-24,M05,Study Focus 2,Instrumental,5
1346,2025-04-24,M06,Rain Sounds,Ambient/Sleep,10
1347,2025-02-12,M01,Workout Anthem,Fitness/EDM,3
1347,2025-02-12,M02,Pump It Up,Fitness/EDM,3
1348,2025-05-02,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1348,2025-05-02,M16,Gengetone Hit,Amapiano/Afrobeat,4
1349,2025-03-13,M06,Rain Sounds,Ambient/Sleep,10
1349,2025-03-13,M07,Deep Sleep,Ambient/Sleep,12
1350,2025-04-20,M11,Heartbreak Ballad,R&B,4
1350,2025-04-20,M12,Love Story,R&B,4
1351,2025-01-21,M05,Study Focus 2,Instrumental,5
1351,2025-01-21,M13,Hip Hop Anthem,Hip-Hop,3
1352,2025-06-15,M09,Sunday Worship 2,Gospel,5
1352,2025-06-15,M12,Love Story,R&B,4
1352,2025-06-15,M07,Deep Sleep,Ambient/Sleep,12
1353,2025-03-22,M08,Sunday Worship 1,Gospel,5
1354,2025-04-11,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1354,2025-04-11,M16,Gengetone Hit,Amapiano/Afrobeat,4
1355,2025-01-30,M05,Study Focus 2,Instrumental,5
1355,2025-01-30,M06,Rain Sounds,Ambient/Sleep,10
1356,2025-06-18,M13,Hip Hop Anthem,Hip-Hop,3
1356,2025-06-18,M14,Street Beats,Hip-Hop,3
1356,2025-06-18,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1357,2025-06-10,M16,Gengetone Hit,Amapiano/Afrobeat,4
1357,2025-06-10,M08,Sunday Worship 1,Gospel,5
1357,2025-06-10,M02,Pump It Up,Fitness/EDM,3
1357,2025-06-10,M04,Study Focus 1,Instrumental,6
1358,2025-02-07,M02,Pump It Up,Fitness/EDM,3
1358,2025-02-07,M10,Praise Medley,Gospel,7
1358,2025-02-07,M05,Study Focus 2,Instrumental,5
1358,2025-02-07,M16,Gengetone Hit,Amapiano/Afrobeat,4
1359,2025-01-22,M04,Study Focus 1,Instrumental,6
1359,2025-01-22,M12,Love Story,R&B,4
1359,2025-01-22,M02,Pump It Up,Fitness/EDM,3
1359,2025-01-22,M05,Study Focus 2,Instrumental,5
1360,2025-03-20,M16,Gengetone Hit,Amapiano/Afrobeat,4
1360,2025-03-20,M01,Workout Anthem,Fitness/EDM,3
1361,2025-04-14,M04,Study Focus 1,Instrumental,6
1361,2025-04-14,M05,Study Focus 2,Instrumental,5
1362,2025-06-07,M13,Hip Hop Anthem,Hip-Hop,3
1362,2025-06-07,M05,Study Focus 2,Instrumental,5
1362,2025-06-07,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1362,2025-06-07,M04,Study Focus 1,Instrumental,6
1363,2025-03-02,M06,Rain Sounds,Ambient/Sleep,10
1363,2025-03-02,M07,Deep Sleep,Ambient/Sleep,12
1364,2025-05-10,M01,Workout Anthem,Fitness/EDM,3
1364,2025-05-10,M02,Pump It Up,Fitness/EDM,3
1364,2025-05-10,M03,Cardio Beats,Fitness/EDM,4
1365,2025-06-01,M06,Rain Sounds,Ambient/Sleep,10
1365,2025-06-01,M07,Deep Sleep,Ambient/Sleep,12
1366,2025-04-12,M14,Street Beats,Hip-Hop,3
1367,2025-01-29,M13,Hip Hop Anthem,Hip-Hop,3
1367,2025-01-29,M07,Deep Sleep,Ambient/Sleep,12
1368,2025-04-13,M08,Sunday Worship 1,Gospel,5
1368,2025-04-13,M09,Sunday Worship 2,Gospel,5
1369,2025-01-26,M06,Rain Sounds,Ambient/Sleep,10
1369,2025-01-26,M07,Deep Sleep,Ambient/Sleep,12
1370,2025-01-03,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1370,2025-01-03,M16,Gengetone Hit,Amapiano/Afrobeat,4
1371,2025-03-07,M08,Sunday Worship 1,Gospel,5
1371,2025-03-07,M09,Sunday Worship 2,Gospel,5
1371,2025-03-07,M10,Praise Medley,Gospel,7
1372,2025-03-23,M16,Gengetone Hit,Amapiano/Afrobeat,4
1373,2025-02-06,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1374,2025-06-03,M11,Heartbreak Ballad,R&B,4
1374,2025-06-03,M12,Love Story,R&B,4
1375,2025-04-17,M07,Deep Sleep,Ambient/Sleep,12
1375,2025-04-17,M08,Sunday Worship 1,Gospel,5
1375,2025-04-17,M03,Cardio Beats,Fitness/EDM,4
1375,2025-04-17,M04,Study Focus 1,Instrumental,6
1376,2025-01-12,M01,Workout Anthem,Fitness/EDM,3
1376,2025-01-12,M02,Pump It Up,Fitness/EDM,3
1377,2025-05-18,M01,Workout Anthem,Fitness/EDM,3
1377,2025-05-18,M02,Pump It Up,Fitness/EDM,3
1378,2025-01-27,M11,Heartbreak Ballad,R&B,4
1378,2025-01-27,M12,Love Story,R&B,4
1379,2025-04-12,M08,Sunday Worship 1,Gospel,5
1379,2025-04-12,M09,Sunday Worship 2,Gospel,5
1379,2025-04-12,M04,Study Focus 1,Instrumental,6
1380,2025-05-12,M04,Study Focus 1,Instrumental,6
1380,2025-05-12,M05,Study Focus 2,Instrumental,5
1380,2025-05-12,M01,Workout Anthem,Fitness/EDM,3
1381,2025-06-17,M13,Hip Hop Anthem,Hip-Hop,3
1381,2025-06-17,M14,Street Beats,Hip-Hop,3
1382,2025-06-06,M03,Cardio Beats,Fitness/EDM,4
1382,2025-06-06,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1382,2025-06-06,M02,Pump It Up,Fitness/EDM,3
1383,2025-01-14,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1383,2025-01-14,M16,Gengetone Hit,Amapiano/Afrobeat,4
1384,2025-02-20,M04,Study Focus 1,Instrumental,6
1384,2025-02-20,M05,Study Focus 2,Instrumental,5
1385,2025-01-21,M13,Hip Hop Anthem,Hip-Hop,3
1385,2025-01-21,M12,Love Story,R&B,4
1385,2025-01-21,M08,Sunday Worship 1,Gospel,5
1385,2025-01-21,M04,Study Focus 1,Instrumental,6
1386,2025-06-17,M03,Cardio Beats,Fitness/EDM,4
1386,2025-06-17,M04,Study Focus 1,Instrumental,6
1386,2025-06-17,M16,Gengetone Hit,Amapiano/Afrobeat,4
1386,2025-06-17,M10,Praise Medley,Gospel,7
1387,2025-03-07,M14,Street Beats,Hip-Hop,3
1387,2025-03-07,M04,Study Focus 1,Instrumental,6
1387,2025-03-07,M03,Cardio Beats,Fitness/EDM,4
1387,2025-03-07,M12,Love Story,R&B,4
1388,2025-03-28,M08,Sunday Worship 1,Gospel,5
1388,2025-03-28,M10,Praise Medley,Gospel,7
1388,2025-03-28,M11,Heartbreak Ballad,R&B,4
1388,2025-03-28,M02,Pump It Up,Fitness/EDM,3
1389,2025-04-14,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1389,2025-04-14,M16,Gengetone Hit,Amapiano/Afrobeat,4
1390,2025-01-06,M01,Workout Anthem,Fitness/EDM,3
1390,2025-01-06,M02,Pump It Up,Fitness/EDM,3
1391,2025-05-21,M02,Pump It Up,Fitness/EDM,3
1391,2025-05-21,M14,Street Beats,Hip-Hop,3
1392,2025-04-28,M11,Heartbreak Ballad,R&B,4
1392,2025-04-28,M12,Love Story,R&B,4
1393,2025-04-01,M08,Sunday Worship 1,Gospel,5
1393,2025-04-01,M09,Sunday Worship 2,Gospel,5
1394,2025-04-28,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1394,2025-04-28,M16,Gengetone Hit,Amapiano/Afrobeat,4
1395,2025-06-19,M06,Rain Sounds,Ambient/Sleep,10
1395,2025-06-19,M09,Sunday Worship 2,Gospel,5
1395,2025-06-19,M07,Deep Sleep,Ambient/Sleep,12
1395,2025-06-19,M16,Gengetone Hit,Amapiano/Afrobeat,4
1396,2025-03-06,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1396,2025-03-06,M16,Gengetone Hit,Amapiano/Afrobeat,4
1397,2025-02-01,M01,Workout Anthem,Fitness/EDM,3
1397,2025-02-01,M02,Pump It Up,Fitness/EDM,3
1397,2025-02-01,M03,Cardio Beats,Fitness/EDM,4
1398,2025-06-12,M04,Study Focus 1,Instrumental,6
1398,2025-06-12,M05,Study Focus 2,Instrumental,5
1399,2025-02-28,M11,Heartbreak Ballad,R&B,4
1399,2025-02-28,M12,Love Story,R&B,4
1400,2025-01-14,M06,Rain Sounds,Ambient/Sleep,10
1400,2025-01-14,M07,Deep Sleep,Ambient/Sleep,12
1401,2025-06-01,M08,Sunday Worship 1,Gospel,5
1401,2025-06-01,M09,Sunday Worship 2,Gospel,5
1401,2025-06-01,M10,Praise Medley,Gospel,7
1402,2025-01-05,M12,Love Story,R&B,4
1403,2025-03-30,M06,Rain Sounds,Ambient/Sleep,10
1403,2025-03-30,M07,Deep Sleep,Ambient/Sleep,12
1404,2025-03-30,M10,Praise Medley,Gospel,7
1405,2025-04-28,M06,Rain Sounds,Ambient/Sleep,10
1405,2025-04-28,M07,Deep Sleep,Ambient/Sleep,12
1406,2025-02-07,M13,Hip Hop Anthem,Hip-Hop,3
1406,2025-02-07,M14,Street Beats,Hip-Hop,3
1407,2025-02-04,M08,Sunday Worship 1,Gospel,5
1407,2025-02-04,M09,Sunday Worship 2,Gospel,5
1407,2025-02-04,M10,Praise Medley,Gospel,7
1408,2025-06-29,M04,Study Focus 1,Instrumental,6
1408,2025-06-29,M05,Study Focus 2,Instrumental,5
1408,2025-06-29,M06,Rain Sounds,Ambient/Sleep,10
1409,2025-04-28,M13,Hip Hop Anthem,Hip-Hop,3
1409,2025-04-28,M02,Pump It Up,Fitness/EDM,3
1409,2025-04-28,M01,Workout Anthem,Fitness/EDM,3
1409,2025-04-28,M09,Sunday Worship 2,Gospel,5
1410,2025-02-15,M06,Rain Sounds,Ambient/Sleep,10
1410,2025-02-15,M07,Deep Sleep,Ambient/Sleep,12
1411,2025-02-19,M05,Study Focus 2,Instrumental,5
1412,2025-03-17,M10,Praise Medley,Gospel,7
1412,2025-03-17,M12,Love Story,R&B,4
1413,2025-03-26,M02,Pump It Up,Fitness/EDM,3
1413,2025-03-26,M14,Street Beats,Hip-Hop,3
1413,2025-03-26,M01,Workout Anthem,Fitness/EDM,3
1413,2025-03-26,M08,Sunday Worship 1,Gospel,5
1414,2025-01-31,M13,Hip Hop Anthem,Hip-Hop,3
1414,2025-01-31,M14,Street Beats,Hip-Hop,3
1414,2025-01-31,M15,Amapiano Vibes,Amapiano/Afrobeat,5
1415,2025-05-27,M01,Workout Anthem,Fitness/EDM,3
1416,2025-02-17,M06,Rain Sounds,Ambient/Sleep,10
