basket_id,transaction_date,item_id,item_name,category,unit_price_kes
1063,2025-03-14,G18,Rice 2kg,Pantry,250
1063,2025-03-14,G19,Cooking Oil 1L,Pantry,300
1063,2025-03-14,G20,Onions 1kg,Produce,80
1064,2025-03-14,G08,Pasta,Pantry,120
1065,2025-04-08,G17,Baby Formula,Baby Care,1500
1065,2025-04-08,G02,Butter,Dairy,180
1065,2025-04-08,G04,Eggs (Tray),Dairy,350
1066,2025-04-04,G04,Eggs (Tray),Dairy,350
1067,2025-06-12,G16,Baby Wipes,Baby Care,350
1067,2025-06-12,G14,Baby Diapers,Baby Care,1200
1067,2025-06-12,G04,Eggs (Tray),Dairy,350
1068,2025-03-11,G14,Baby Diapers,Baby Care,1200
1068,2025-03-11,G15,Beer (6-Pack),Alcohol,800
1069,2025-06-17,G10,Parmesan Cheese,Dairy,400
1069,2025-06-17,G15,Beer (6-Pack),Alcohol,800
1070,2025-05-12,G01,White Bread,Bakery,60
1070,2025-05-12,G02,Butter,Dairy,180
1070,2025-05-12,G03,Milk 1L,Dairy,120
1071,2025-01-03,G11,Potato Chips,Snacks,150
1071,2025-01-03,G12,Salsa Dip,Snacks,200
1071,2025-01-03,G13,Soda 2L,Beverages,150
1072,2025-01-06,G04,Eggs (Tray),Dairy,350
1072,2025-01-06,G18,Rice 2kg,Pantry,250
1073,2025-03-08,G17,Baby Formula,Baby Care,1500
1073,2025-03-08,G12,Salsa Dip,Snacks,200
1073,2025-03-08,G01,White Bread,Bakery,60
1074,2025-02-08,G19,Cooking Oil 1L,Pantry,300
1074,2025-02-08,G15,Beer (6-Pack),Alcohol,800
1074,2025-02-08,G05,Coffee,Beverages,450
1074,2025-02-08,G17,Baby Formula,Baby Care,1500
1075,2025-01-21,G14,Baby Diapers,Baby Care,1200
1075,2025-01-21,G16,Baby Wipes,Baby Care,350
1075,2025-01-21,G07,Sugar 1kg,Pantry,150
1075,2025-01-21,G20,Onions 1kg,Produce,80
1076,2025-05-01,G19,Cooking Oil 1L,Pantry,300
1077,2025-03-30,G18,Rice 2kg,Pantry,250
1077,2025-03-30,G19,Cooking Oil 1L,Pantry,300
1077,2025-03-30,G20,Onions 1kg,Produce,80
1078,2025-05-27,G05,Coffee,Beverages,450
1079,2025-03-29,G01,White Bread,Bakery,60
1079,2025-03-29,G02,Butter,Dairy,180
1079,2025-03-29,G03,Milk 1L,Dairy,120
1079,2025-03-29,G04,Eggs (Tray),Dairy,350
1080,2025-01-23,G08,Pasta,Pantry,120
1080,2025-01-23,G09,Tomato Sauce,Pantry,90
1080,2025-01-23,G10,Parmesan Cheese,Dairy,400
1081,2025-06-16,G05,Coffee,Beverages,450
1081,2025-06-16,G07,Sugar 1kg,Pantry,150
1082,2025-01-30,G16,Baby Wipes,Baby Care,350
1082,2025-01-30,G19,Cooking Oil 1L,Pantry,300
1083,2025-03-04,G09,Tomato Sauce,Pantry,90
1084,2025-06-15,G02,Butter,Dairy,180
1084,2025-06-15,G12,Salsa Dip,Snacks,200
1084,2025-06-15,G06,Tea Leaves,Beverages,200
1084,2025-06-15,G14,Baby Diapers,Baby Care,1200
1085,2025-04-19,G08,Pasta,Pantry,120
1085,2025-04-19,G09,Tomato Sauce,Pantry,90
1086,2025-01-22,G14,Baby Diapers,Baby Care,1200
1086,2025-01-22,G15,Beer (6-Pack),Alcohol,800
1087,2025-06-24,G14,Baby Diapers,Baby Care,1200
1087,2025-06-24,G15,Beer (6-Pack),Alcohol,800
1088,2025-04-15,G02,Butter,Dairy,180
1088,2025-04-15,G13,Soda 2L,Beverages,150
1088,2025-04-15,G04,Eggs (Tray),Dairy,350
1088,2025-04-15,G17,Baby Formula,Baby Care,1500
1089,2025-05-04,G11,Potato Chips,Snacks,150
1089,2025-05-04,G12,Salsa Dip,Snacks,200
1090,2025-01-23,G19,Cooking Oil 1L,Pantry,300
1090,2025-01-23,G03,Milk 1L,Dairy,120
1090,2025-01-23,G15,Beer (6-Pack),Alcohol,800
1090,2025-01-23,G06,Tea Leaves,Beverages,200
1091,2025-02-06,G14,Baby Diapers,Baby Care,1200
1091,2025-02-06,G07,Sugar 1kg,Pantry,150
1092,2025-03-09,G08,Pasta,Pantry,120
1092,2025-03-09,G09,Tomato Sauce,Pantry,90
1093,2025-05-25,G08,Pasta,Pantry,120
1093,2025-05-25,G09,Tomato Sauce,Pantry,90
1094,2025-02-19,G14,Baby Diapers,Baby Care,1200
1094,2025-02-19,G15,Beer (6-Pack),Alcohol,800
1095,2025-03-18,G18,Rice 2kg,Pantry,250
1095,2025-03-18,G19,Cooking Oil 1L,Pantry,300
1095,2025-03-18,G20,Onions 1kg,Produce,80
1096,2025-02-08,G19,Cooking Oil 1L,Pantry,300
1097,2025-04-19,G05,Coffee,Beverages,450
1097,2025-04-19,G07,Sugar 1kg,Pantry,150
1098,2025-05-20,G10,Parmesan Cheese,Dairy,400
1098,2025-05-20,G09,Tomato Sauce,Pantry,90
1098,2025-05-20,G13,Soda 2L,Beverages,150
1098,2025-05-20,G06,Tea Leaves,Beverages,200
1099,2025-06-14,G01,White Bread,Bakery,60
1099,2025-06-14,G02,Butter,Dairy,180
1099,2025-06-14,G03,Milk 1L,Dairy,120
1100,2025-04-30,G13,Soda 2L,Beverages,150
1101,2025-04-22,G18,Rice 2kg,Pantry,250
1101,2025-04-22,G01,White Bread,Bakery,60
1101,2025-04-22,G09,Tomato Sauce,Pantry,90
1102,2025-04-12,G11,Potato Chips,Snacks,150
1103,2025-05-06,G16,Baby Wipes,Baby Care,350
1104,2025-02-25,G18,Rice 2kg,Pantry,250
1104,2025-02-25,G11,Potato Chips,Snacks,150
1104,2025-02-25,G01,White Bread,Bakery,60
1104,2025-02-25,G16,Baby Wipes,Baby Care,350
1105,2025-02-10,G19,Cooking Oil 1L,Pantry,300
1105,2025-02-10,G11,Potato Chips,Snacks,150
1106,2025-02-05,G05,Coffee,Beverages,450
1106,2025-02-05,G07,Sugar 1kg,Pantry,150
1107,2025-06-17,G16,Baby Wipes,Baby Care,350
1108,2025-05-16,G09,Tomato Sauce,Pantry,90
1109,2025-06-30,G13,Soda 2L,Beverages,150
1110,2025-05-08,G11,Potato Chips,Snacks,150
1110,2025-05-08,G12,Salsa Dip,Snacks,200
1111,2025-04-01,G10,Parmesan Cheese,Dairy,400
1111,2025-04-01,G06,Tea Leaves,Beverages,200
1112,2025-05-03,G02,Butter,Dairy,180
1112,2025-05-03,G11,Potato Chips,Snacks,150
1113,2025-05-07,G17,Baby Formula,Baby Care,1500
1113,2025-05-07,G09,Tomato Sauce,Pantry,90
1113,2025-05-07,G11,Potato Chips,Snacks,150
1113,2025-05-07,G14,Baby Diapers,Baby Care,1200
1114,2025-04-13,G17,Baby Formula,Baby Care,1500
1115,2025-01-20,G11,Potato Chips,Snacks,150
1115,2025-01-20,G12,Salsa Dip,Snacks,200
1116,2025-02-10,G16,Baby Wipes,Baby Care,350
1116,2025-02-10,G14,Baby Diapers,Baby Care,1200
1117,2025-06-07,G05,Coffee,Beverages,450
1117,2025-06-07,G08,Pasta,Pantry,120
1118,2025-02-15,G08,Pasta,Pantry,120
1118,2025-02-15,G05,Coffee,Beverages,450
1118,2025-02-15,G01,White Bread,Bakery,60
1118,2025-02-15,G15,Beer (6-Pack),Alcohol,800
1119,2025-01-14,G18,Rice 2kg,Pantry,250
1119,2025-01-14,G19,Cooking Oil 1L,Pantry,300
1119,2025-01-14,G20,Onions 1kg,Produce,80
1120,2025-03-21,G14,Baby Diapers,Baby Care,1200
1120,2025-03-21,G13,Soda 2L,Beverages,150
1121,2025-01-16,G16,Baby Wipes,Baby Care,350
1121,2025-01-16,G14,Baby Diapers,Baby Care,1200
1122,2025-06-06,G18,Rice 2kg,Pantry,250
1122,2025-06-06,G19,Cooking Oil 1L,Pantry,300
1122,2025-06-06,G20,Onions 1kg,Produce,80
1123,2025-02-13,G15,Beer (6-Pack),Alcohol,800
1123,2025-02-13,G01,White Bread,Bakery,60
1124,2025-03-02,G14,Baby Diapers,Baby Care,1200
1124,2025-03-02,G12,Salsa Dip,Snacks,200
1125,2025-05-06,G05,Coffee,Beverages,450
1126,2025-02-26,G16,Baby Wipes,Baby Care,350
1126,2025-02-26,G05,Coffee,Beverages,450
1126,2025-02-26,G20,Onions 1kg,Produce,80
1127,2025-05-22,G16,Baby Wipes,Baby Care,350
1127,2025-05-22,G14,Baby Diapers,Baby Care,1200
1128,2025-06-27,G05,Coffee,Beverages,450
1128,2025-06-27,G07,Sugar 1kg,Pantry,150
1129,2025-01-25,G08,Pasta,Pantry,120
1129,2025-01-25,G09,Tomato Sauce,Pantry,90
1130,2025-03-01,G09,Tomato Sauce,Pantry,90
1130,2025-03-01,G03,Milk 1L,Dairy,120
1130,2025-03-01,G18,Rice 2kg,Pantry,250
1130,2025-03-01,G20,Onions 1kg,Produce,80
1131,2025-05-19,G09,Tomato Sauce,Pantry,90
1131,2025-05-19,G03,Milk 1L,Dairy,120
1132,2025-03-22,G03,Milk 1L,Dairy,120
1133,2025-06-28,G02,Butter,Dairy,180
1133,2025-06-28,G08,Pasta,Pantry,120
1133,2025-06-28,G01,White Bread,Bakery,60
1133,2025-06-28,G06,Tea Leaves,Beverages,200
1134,2025-01-25,G06,Tea Leaves,Beverages,200
1135,2025-05-17,G01,White Bread,Bakery,60
1135,2025-05-17,G02,Butter,Dairy,180
1135,2025-05-17,G03,Milk 1L,Dairy,120
1136,2025-02-16,G14,Baby Diapers,Baby Care,1200
1136,2025-02-16,G15,Beer (6-Pack),Alcohol,800
1137,2025-01-21,G01,White Bread,Bakery,60
1137,2025-01-21,G02,Butter,Dairy,180
1137,2025-01-21,G03,Milk 1L,Dairy,120
1138,2025-02-02,G09,Tomato Sauce,Pantry,90
1139,2025-04-25,G09,Tomato Sauce,Pantry,90
1140,2025-06-02,G13,Soda 2L,Beverages,150
1140,2025-06-02,G12,Salsa Dip,Snacks,200
1141,2025-01-31,G01,White Bread,Bakery,60
1142,2025-01-08,G08,Pasta,Pantry,120
1142,2025-01-08,G02,Butter,Dairy,180
1142,2025-01-08,G01,White Bread,Bakery,60
1143,2025-03-17,G14,Baby Diapers,Baby Care,1200
1143,2025-03-17,G15,Beer (6-Pack),Alcohol,800
1144,2025-02-14,G04,Eggs (Tray),Dairy,350
1145,2025-02-22,G19,Cooking Oil 1L,Pantry,300
1146,2025-02-16,G05,Coffee,Beverages,450
1146,2025-02-16,G07,Sugar 1kg,Pantry,150
1147,2025-03-21,G14,Baby Diapers,Baby Care,1200
1148,2025-01-10,G10,Parmesan Cheese,Dairy,400
1148,2025-01-10,G15,Beer (6-Pack),Alcohol,800
1149,2025-05-06,G06,Tea Leaves,Beverages,200
1149,2025-05-06,G08,Pasta,Pantry,120
1149,2025-05-06,G01,White Bread,Bakery,60
1149,2025-05-06,G14,Baby Diapers,Baby Care,1200
1150,2025-01-18,G14,Baby Diapers,Baby Care,1200
1150,2025-01-18,G18,Rice 2kg,Pantry,250
1150,2025-01-18,G19,Cooking Oil 1L,Pantry,300
1151,2025-01-27,G17,Baby Formula,Baby Care,1500
1152,2025-05-20,G01,White Bread,Bakery,60
1152,2025-05-20,G02,Butter,Dairy,180
1152,2025-05-20,G03,Milk 1L,Dairy,120
1152,2025-05-20,G04,Eggs (Tray),Dairy,350
1153,2025-05-06,G18,Rice 2kg,Pantry,250
1153,2025-05-06,G19,Cooking Oil 1L,Pantry,300
1153,2025-05-06,G20,Onions 1kg,Produce,80
1154,2025-06-25,G07,Sugar 1kg,Pantry,150
1154,2025-06-25,G19,Cooking Oil 1L,Pantry,300
1155,2025-01-07,G08,Pasta,Pantry,120
1155,2025-01-07,G17,Baby Formula,Baby Care,1500
1155,2025-01-07,G14,Baby Diapers,Baby Care,1200
1155,2025-01-07,G10,Parmesan Cheese,Dairy,400
1156,2025-03-04,G06,Tea Leaves,Beverages,200
1156,2025-03-04,G05,Coffee,Beverages,450
1156,2025-03-04,G13,Soda 2L,Beverages,150
1156,2025-03-04,G10,Parmesan Cheese,Dairy,400
1157,2025-02-16,G01,White Bread,Bakery,60
1157,2025-02-16,G02,Butter,Dairy,180
1157,2025-02-16,G03,Milk 1L,Dairy,120
1157,2025-02-16,G05,Coffee,Beverages,450
1158,2025-03-11,G04,Eggs (Tray),Dairy,350
1159,2025-03-10,G04,Eggs (Tray),Dairy,350
1160,2025-02-03,G05,Coffee,Beverages,450
1160,2025-02-03,G07,Sugar 1kg,Pantry,150
1161,2025-06-07,G10,Parmesan Cheese,Dairy,400
1162,2025-05-16,G08,Pasta,Pantry,120
1162,2025-05-16,G09,Tomato Sauce,Pantry,90
1162,2025-05-16,G13,Soda 2L,Beverages,150
1163,2025-06-15,G05,Coffee,Beverages,450
1163,2025-06-15,G07,Sugar 1kg,Pantry,150
1164,2025-01-30,G05,Coffee,Beverages,450
1165,2025-05-02,G01,White Bread,Bakery,60
1165,2025-05-02,G02,Butter,Dairy,180
1165,2025-05-02,G03,Milk 1L,Dairy,120
1165,2025-05-02,G04,Eggs (Tray),Dairy,350
1166,2025-03-02,G18,Rice 2kg,Pantry,250
1166,2025-03-02,G19,Cooking Oil 1L,Pantry,300
1166,2025-03-02,G20,Onions 1kg,Produce,80
1166,2025-03-02,G08,Pasta,Pantry,120
1167,2025-04-22,G04,Eggs (Tray),Dairy,350
1168,2025-05-09,G18,Rice 2kg,Pantry,250
1168,2025-05-09,G19,Cooking Oil 1L,Pantry,300
1168,2025-05-09,G20,Onions 1kg,Produce,80
1169,2025-05-07,G01,White Bread,Bakery,60
1169,2025-05-07,G02,Butter,Dairy,180
1169,2025-05-07,G03,Milk 1L,Dairy,120
1170,2025-01-19,G18,Rice 2kg,Pantry,250
1170,2025-01-19,G19,Cooking Oil 1L,Pantry,300
1170,2025-01-19,G20,Onions 1kg,Produce,80
1171,2025-01-16,G08,Pasta,Pantry,120
1171,2025-01-16,G09,Tomato Sauce,Pantry,90
1172,2025-06-30,G16,Baby Wipes,Baby Care,350
1172,2025-06-30,G14,Baby Diapers,Baby Care,1200
1172,2025-06-30,G05,Coffee,Beverages,450
1173,2025-03-18,G20,Onions 1kg,Produce,80
1173,2025-03-18,G10,Parmesan Cheese,Dairy,400
1173,2025-03-18,G07,Sugar 1kg,Pantry,150
1173,2025-03-18,G17,Baby Formula,Baby Care,1500
1174,2025-01-11,G14,Baby Diapers,Baby Care,1200
1174,2025-01-11,G15,Beer (6-Pack),Alcohol,800
1175,2025-03-14,G16,Baby Wipes,Baby Care,350
1175,2025-03-14,G14,Baby Diapers,Baby Care,1200
1176,2025-05-09,G14,Baby Diapers,Baby Care,1200
1176,2025-05-09,G15,Beer (6-Pack),Alcohol,800
1176,2025-05-09,G03,Milk 1L,Dairy,120
1177,2025-05-26,G16,Baby Wipes,Baby Care,350
1177,2025-05-26,G14,Baby Diapers,Baby Care,1200
1178,2025-04-23,G08,Pasta,Pantry,120
1179,2025-02-01,G01,White Bread,Bakery,60
1179,2025-02-01,G02,Butter,Dairy,180
1179,2025-02-01,G03,Milk 1L,Dairy,120
1180,2025-02-22,G11,Potato Chips,Snacks,150
1180,2025-02-22,G12,Salsa Dip,Snacks,200
1181,2025-06-22,G05,Coffee,Beverages,450
1181,2025-06-22,G07,Sugar 1kg,Pantry,150
1181,2025-06-22,G09,Tomato Sauce,Pantry,90
1182,2025-03-15,G14,Baby Diapers,Baby Care,1200
1182,2025-03-15,G15,Beer (6-Pack),Alcohol,800
1183,2025-02-15,G14,Baby Diapers,Baby Care,1200
1183,2025-02-15,G15,Beer (6-Pack),Alcohol,800
1184,2025-05-29,G10,Parmesan Cheese,Dairy,400
1184,2025-05-29,G18,Rice 2kg,Pantry,250
1184,2025-05-29,G13,Soda 2L,Beverages,150
1184,2025-05-29,G02,Butter,Dairy,180
1185,2025-01-24,G08,Pasta,Pantry,120
1185,2025-01-24,G09,Tomato Sauce,Pantry,90
1186,2025-04-28,G01,White Bread,Bakery,60
1186,2025-04-28,G02,Butter,Dairy,180
1186,2025-04-28,G03,Milk 1L,Dairy,120
1187,2025-05-21,G18,Rice 2kg,Pantry,250
1187,2025-05-21,G19,Cooking Oil 1L,Pantry,300
1187,2025-05-21,G20,Onions 1kg,Produce,80
1188,2025-04-15,G08,Pasta,Pantry,120
1189,2025-05-05,G08,Pasta,Pantry,120
1189,2025-05-05,G16,Baby Wipes,Baby Care,350
1190,2025-03-06,G09,Tomato Sauce,Pantry,90
1191,2025-01-10,G14,Baby Diapers,Baby Care,1200
1191,2025-01-10,G15,Beer (6-Pack),Alcohol,800
1192,2025-03-06,G14,Baby Diapers,Baby Care,1200
1192,2025-03-06,G15,Beer (6-Pack),Alcohol,800
1193,2025-03-02,G05,Coffee,Beverages,450
1193,2025-03-02,G07,Sugar 1kg,Pantry,150
1194,2025-06-14,G04,Eggs (Tray),Dairy,350
1195,2025-05-11,G16,Baby Wipes,Baby Care,350
1196,2025-05-15,G08,Pasta,Pantry,120
1196,2025-05-15,G09,Tomato Sauce,Pantry,90
1196,2025-05-15,G10,Parmesan Cheese,Dairy,400
1197,2025-01-30,G18,Rice 2kg,Pantry,250
1198,2025-06-20,G04,Eggs (Tray),Dairy,350
1198,2025-06-20,G11,Potato Chips,Snacks,150
1199,2025-04-08,G03,Milk 1L,Dairy,120
1200,2025-01-07,G08,Pasta,Pantry,120
1200,2025-01-07,G09,Tomato Sauce,Pantry,90
1200,2025-01-07,G10,Parmesan Cheese,Dairy,400
1201,2025-05-28,G02,Butter,Dairy,180
1201,2025-05-28,G18,Rice 2kg,Pantry,250
1202,2025-01-12,G01,White Bread,Bakery,60
1203,2025-03-27,G01,White Bread,Bakery,60
1203,2025-03-27,G02,Butter,Dairy,180
1203,2025-03-27,G03,Milk 1L,Dairy,120
1204,2025-02-18,G11,Potato Chips,Snacks,150
1204,2025-02-18,G12,Salsa Dip,Snacks,200
1204,2025-02-18,G13,Soda 2L,Beverages,150
1205,2025-02-19,G01,White Bread,Bakery,60
1205,2025-02-19,G02,Butter,Dairy,180
1205,2025-02-19,G03,Milk 1L,Dairy,120
1206,2025-06-05,G14,Baby Diapers,Baby Care,1200
1206,2025-06-05,G15,Beer (6-Pack),Alcohol,800
1207,2025-06-18,G05,Coffee,Beverages,450
1207,2025-06-18,G07,Sugar 1kg,Pantry,150
1207,2025-06-18,G09,Tomato Sauce,Pantry,90
1208,2025-03-03,G11,Potato Chips,Snacks,150
1208,2025-03-03,G12,Salsa Dip,Snacks,200
1209,2025-05-24,G06,Tea Leaves,Beverages,200
1210,2025-04-29,G17,Baby Formula,Baby Care,1500
1211,2025-05-08,G19,Cooking Oil 1L,Pantry,300
1211,2025-05-08,G15,Beer (6-Pack),Alcohol,800
1211,2025-05-08,G01,White Bread,Bakery,60
1211,2025-05-08,G20,Onions 1kg,Produce,80
1212,2025-02-12,G01,White Bread,Bakery,60
1213,2025-04-25,G01,White Bread,Bakery,60
1213,2025-04-25,G02,Butter,Dairy,180
1213,2025-04-25,G03,Milk 1L,Dairy,120
1213,2025-04-25,G04,Eggs (Tray),Dairy,350
1214,2025-05-03,G15,Beer (6-Pack),Alcohol,800
1215,2025-05-13,G01,White Bread,Bakery,60
1215,2025-05-13,G02,Butter,Dairy,180
1215,2025-05-13,G05,Coffee,Beverages,450
1215,2025-05-13,G20,Onions 1kg,Produce,80
1216,2025-03-29,G08,Pasta,Pantry,120
1216,2025-03-29,G09,Tomato Sauce,Pantry,90
1216,2025-03-29,G02,Butter,Dairy,180
1217,2025-06-19,G12,Salsa Dip,Snacks,200
1217,2025-06-19,G15,Beer (6-Pack),Alcohol,800
1218,2025-06-11,G20,Onions 1kg,Produce,80
1219,2025-01-09,G16,Baby Wipes,Baby Care,350
1219,2025-01-09,G14,Baby Diapers,Baby Care,1200
1219,2025-01-09,G17,Baby Formula,Baby Care,1500
1220,2025-03-20,G01,White Bread,Bakery,60
1220,2025-03-20,G02,Butter,Dairy,180
1220,2025-03-20,G03,Milk 1L,Dairy,120
1220,2025-03-20,G04,Eggs (Tray),Dairy,350
1221,2025-03-23,G16,Baby Wipes,Baby Care,350
1221,2025-03-23,G14,Baby Diapers,Baby Care,1200
1222,2025-02-15,G20,Onions 1kg,Produce,80
1223,2025-03-02,G06,Tea Leaves,Beverages,200
1223,2025-03-02,G18,Rice 2kg,Pantry,250
1223,2025-03-02,G15,Beer (6-Pack),Alcohol,800
1224,2025-03-23,G01,White Bread,Bakery,60
1224,2025-03-23,G02,Butter,Dairy,180
1224,2025-03-23,G03,Milk 1L,Dairy,120
1224,2025-03-23,G04,Eggs (Tray),Dairy,350
1225,2025-04-03,G18,Rice 2kg,Pantry,250
1225,2025-04-03,G17,Baby Formula,Baby Care,1500
1226,2025-01-15,G09,Tomato Sauce,Pantry,90
1227,2025-04-08,G08,Pasta,Pantry,120
1227,2025-04-08,G09,Tomato Sauce,Pantry,90
1228,2025-03-26,G11,Potato Chips,Snacks,150
1228,2025-03-26,G12,Salsa Dip,Snacks,200
1228,2025-03-26,G13,Soda 2L,Beverages,150
1229,2025-06-13,G16,Baby Wipes,Baby Care,350
1229,2025-06-13,G01,White Bread,Bakery,60
1229,2025-06-13,G12,Salsa Dip,Snacks,200
1229,2025-06-13,G05,Coffee,Beverages,450
1230,2025-01-04,G08,Pasta,Pantry,120
1231,2025-04-30,G08,Pasta,Pantry,120
1231,2025-04-30,G09,Tomato Sauce,Pantry,90
1231,2025-04-30,G10,Parmesan Cheese,Dairy,400
1232,2025-03-06,G06,Tea Leaves,Beverages,200
1232,2025-03-06,G09,Tomato Sauce,Pantry,90
1232,2025-03-06,G12,Salsa Dip,Snacks,200
1233,2025-05-06,G06,Tea Leaves,Beverages,200
1234,2025-02-15,G08,Pasta,Pantry,120
1234,2025-02-15,G05,Coffee,Beverages,450
1234,2025-02-15,G13,Soda 2L,Beverages,150
1234,2025-02-15,G19,Cooking Oil 1L,Pantry,300
1235,2025-04-28,G16,Baby Wipes,Baby Care,350
1235,2025-04-28,G14,Baby Diapers,Baby Care,1200
1236,2025-02-25,G09,Tomato Sauce,Pantry,90
1237,2025-02-17,G08,Pasta,Pantry,120
1237,2025-02-17,G09,Tomato Sauce,Pantry,90
1237,2025-02-17,G10,Parmesan Cheese,Dairy,400
1238,2025-01-16,G11,Potato Chips,Snacks,150
1238,2025-01-16,G12,Salsa Dip,Snacks,200
1238,2025-01-16,G14,Baby Diapers,Baby Care,1200
1239,2025-05-10,G18,Rice 2kg,Pantry,250
1239,2025-05-10,G19,Cooking Oil 1L,Pantry,300
1239,2025-05-10,G20,Onions 1kg,Produce,80
1240,2025-02-12,G18,Rice 2kg,Pantry,250
1240,2025-02-12,G19,Cooking Oil 1L,Pantry,300
1240,2025-02-12,G20,Onions 1kg,Produce,80
1241,2025-04-19,G05,Coffee,Beverages,450
1241,2025-04-19,G07,Sugar 1kg,Pantry,150
1242,2025-01-20,G01,White Bread,Bakery,60
1243,2025-05-05,G05,Coffee,Beverages,450
1243,2025-05-05,G07,Sugar 1kg,Pantry,150
1244,2025-06-26,G14,Baby Diapers,Baby Care,1200
1244,2025-06-26,G15,Beer (6-Pack),Alcohol,800
1245,2025-03-17,G05,Coffee,Beverages,450
1245,2025-03-17,G15,Beer (6-Pack),Alcohol,800
1245,2025-03-17,G08,Pasta,Pantry,120
1245,2025-03-17,G20,Onions 1kg,Produce,80
1246,2025-01-09,G06,Tea Leaves,Beverages,200
1246,2025-01-09,G09,Tomato Sauce,Pantry,90
1247,2025-06-07,G14,Baby Diapers,Baby Care,1200
1247,2025-06-07,G15,Beer (6-Pack),Alcohol,800
1248,2025-02-05,G08,Pasta,Pantry,120
1248,2025-02-05,G09,Tomato Sauce,Pantry,90
1248,2025-02-05,G10,Parmesan Cheese,Dairy,400
1249,2025-05-19,G07,Sugar 1kg,Pantry,150
1250,2025-04-01,G07,Sugar 1kg,Pantry,150
1250,2025-04-01,G12,Salsa Dip,Snacks,200
1251,2025-04-20,G08,Pasta,Pantry,120
1251,2025-04-20,G09,Tomato Sauce,Pantry,90
1252,2025-01-14,G18,Rice 2kg,Pantry,250
1252,2025-01-14,G19,Cooking Oil 1L,Pantry,300
1252,2025-01-14,G20,Onions 1kg,Produce,80
1253,2025-04-09,G10,Parmesan Cheese,Dairy,400
1254,2025-06-12,G11,Potato Chips,Snacks,150
1254,2025-06-12,G12,Salsa Dip,Snacks,200
1254,2025-06-12,G06,Tea Leaves,Beverages,200
1255,2025-06-22,G08,Pasta,Pantry,120
1255,2025-06-22,G09,Tomato Sauce,Pantry,90
1256,2025-03-13,G16,Baby Wipes,Baby Care,350
1257,2025-01-27,G18,Rice 2kg,Pantry,250
1257,2025-01-27,G19,Cooking Oil 1L,Pantry,300
1257,2025-01-27,G20,Onions 1kg,Produce,80
1258,2025-02-22,G14,Baby Diapers,Baby Care,1200
1258,2025-02-22,G15,Beer (6-Pack),Alcohol,800
1259,2025-02-03,G11,Potato Chips,Snacks,150
1259,2025-02-03,G12,Salsa Dip,Snacks,200
1259,2025-02-03,G13,Soda 2L,Beverages,150
1260,2025-04-15,G01,White Bread,Bakery,60
1260,2025-04-15,G02,Butter,Dairy,180
1260,2025-04-15,G03,Milk 1L,Dairy,120
1261,2025-05-12,G06,Tea Leaves,Beverages,200
1261,2025-05-12,G18,Rice 2kg,Pantry,250
1262,2025-03-22,G14,Baby Diapers,Baby Care,1200
1262,2025-03-22,G15,Beer (6-Pack),Alcohol,800
1263,2025-05-01,G14,Baby Diapers,Baby Care,1200
1263,2025-05-01,G15,Beer (6-Pack),Alcohol,800
1264,2025-04-09,G16,Baby Wipes,Baby Care,350
1264,2025-04-09,G14,Baby Diapers,Baby Care,1200
1265,2025-04-12,G01,White Bread,Bakery,60
1266,2025-05-07,G08,Pasta,Pantry,120
1266,2025-05-07,G13,Soda 2L,Beverages,150
1266,2025-05-07,G03,Milk 1L,Dairy,120
1266,2025-05-07,G04,Eggs (Tray),Dairy,350
1267,2025-02-24,G20,Onions 1kg,Produce,80
1267,2025-02-24,G14,Baby Diapers,Baby Care,1200
1268,2025-06-15,G18,Rice 2kg,Pantry,250
1268,2025-06-15,G19,Cooking Oil 1L,Pantry,300
1268,2025-06-15,G20,Onions 1kg,Produce,80
1269,2025-04-10,G14,Baby Diapers,Baby Care,1200
1269,2025-04-10,G08,Pasta,Pantry,120
1269,2025-04-10,G20,Onions 1kg,Produce,80
1270,2025-06-13,G07,Sugar 1kg,Pantry,150
1270,2025-06-13,G05,Coffee,Beverages,450
1270,2025-06-13,G04,Eggs (Tray),Dairy,350
1271,2025-04-22,G09,Tomato Sauce,Pantry,90
1272,2025-05-26,G11,Potato Chips,Snacks,150
1272,2025-05-26,G12,Salsa Dip,Snacks,200
1272,2025-05-26,G13,Soda 2L,Beverages,150
1273,2025-02-07,G16,Baby Wipes,Baby Care,350
1273,2025-02-07,G07,Sugar 1kg,Pantry,150
1273,2025-02-07,G12,Salsa Dip,Snacks,200
1273,2025-02-07,G06,Tea Leaves,Beverages,200
1274,2025-05-14,G08,Pasta,Pantry,120
1274,2025-05-14,G09,Tomato Sauce,Pantry,90
1275,2025-06-18,G11,Potato Chips,Snacks,150
1276,2025-03-17,G14,Baby Diapers,Baby Care,1200
1276,2025-03-17,G15,Beer (6-Pack),Alcohol,800
1277,2025-06-28,G09,Tomato Sauce,Pantry,90
1278,2025-01-14,G10,Parmesan Cheese,Dairy,400
1279,2025-04-12,G11,Potato Chips,Snacks,150
1280,2025-03-12,G05,Coffee,Beverages,450
1280,2025-03-12,G14,Baby Diapers,Baby Care,1200
1280,2025-03-12,G11,Potato Chips,Snacks,150
1280,2025-03-12,G10,Parmesan Cheese,Dairy,400
1281,2025-03-11,G11,Potato Chips,Snacks,150
1281,2025-03-11,G12,Salsa Dip,Snacks,200
