receipt_id,transaction_date,item_id,item_name,category,price_kes
1092,2025-03-17,D03,Cold & Flu Syrup,Cold Remedy,350
1093,2025-02-01,D16,Multivitamin Gummies,Supplements,500
1093,2025-02-01,D09,Aloe Vera Gel,Skincare,350
1094,2025-02-20,D06,Hand Sanitizer,Hygiene,150
1094,2025-02-20,D12,Bandages,First Aid,150
1094,2025-02-20,D16,Multivitamin Gummies,Supplements,500
1094,2025-02-20,D17,Reading Puzzle Book,Stationery/Leisure,300
1095,2025-04-01,D10,Reading Glasses,Vision,600
1096,2025-01-25,D13,Antiseptic Cream,First Aid,200
1097,2025-03-25,D07,Face Masks,Hygiene,200
1097,2025-03-25,D05,Vitamin C Tablets,Supplements,400
1098,2025-02-07,D08,Sunscreen SPF50,Skincare,800
1098,2025-02-07,D07,Face Masks,Hygiene,200
1098,2025-02-07,D04,Tissues,Cold Remedy,100
1098,2025-02-07,D05,Vitamin C Tablets,Supplements,400
1099,2025-02-24,D12,Bandages,First Aid,150
1099,2025-02-24,D13,Antiseptic Cream,First Aid,200
1100,2025-06-12,D10,Reading Glasses,Vision,600
1100,2025-06-12,D15,Baby Diapers,Baby Care,1200
1100,2025-06-12,D04,Tissues,Cold Remedy,100
1100,2025-06-12,D09,Aloe Vera Gel,Skincare,350
1101,2025-03-29,D03,Cold & Flu Syrup,Cold Remedy,350
1101,2025-03-29,D04,Tissues,Cold Remedy,100
1102,2025-02-04,D05,Vitamin C Tablets,Supplements,400
1102,2025-02-04,D13,Antiseptic Cream,First Aid,200
1102,2025-02-04,D07,Face Masks,Hygiene,200
1102,2025-02-04,D10,Reading Glasses,Vision,600
1103,2025-01-17,D14,Baby Lotion,Baby Care,350
1103,2025-01-17,D15,Baby Diapers,Baby Care,1200
1104,2025-06-17,D06,Hand Sanitizer,Hygiene,150
1104,2025-06-17,D12,Bandages,First Aid,150
1104,2025-06-17,D07,Face Masks,Hygiene,200
1105,2025-04-03,D08,Sunscreen SPF50,Skincare,800
1105,2025-04-03,D09,Aloe Vera Gel,Skincare,350
1106,2025-04-29,D11,Eye Drops,Vision,250
1106,2025-04-29,D17,Reading Puzzle Book,Stationery/Leisure,300
1106,2025-04-29,D10,Reading Glasses,Vision,600
1106,2025-04-29,D07,Face Masks,Hygiene,200
1107,2025-04-29,D12,Bandages,First Aid,150
1107,2025-04-29,D13,Antiseptic Cream,First Aid,200
1108,2025-05-13,D03,Cold & Flu Syrup,Cold Remedy,350
1108,2025-05-13,D04,Tissues,Cold Remedy,100
1108,2025-05-13,D05,Vitamin C Tablets,Supplements,400
1109,2025-01-12,D02,Ibuprofen,Pain Relief,150
1109,2025-01-12,D15,Baby Diapers,Baby Care,1200
1109,2025-01-12,D08,Sunscreen SPF50,Skincare,800
1110,2025-01-10,D05,Vitamin C Tablets,Supplements,400
1110,2025-01-10,D10,Reading Glasses,Vision,600
1111,2025-01-07,D05,Vitamin C Tablets,Supplements,400
1111,2025-01-07,D16,Multivitamin Gummies,Supplements,500
1111,2025-01-07,D09,Aloe Vera Gel,Skincare,350
1112,2025-02-26,D08,Sunscreen SPF50,Skincare,800
1113,2025-01-14,D02,Ibuprofen,Pain Relief,150
1113,2025-01-14,D09,Aloe Vera Gel,Skincare,350
1113,2025-01-14,D17,Reading Puzzle Book,Stationery/Leisure,300
1114,2025-01-14,D05,Vitamin C Tablets,Supplements,400
1114,2025-01-14,D07,Face Masks,Hygiene,200
1114,2025-01-14,D17,Reading Puzzle Book,Stationery/Leisure,300
1115,2025-05-15,D05,Vitamin C Tablets,Supplements,400
1115,2025-05-15,D16,Multivitamin Gummies,Supplements,500
1116,2025-02-03,D01,Paracetamol,Pain Relief,100
1116,2025-02-03,D05,Vitamin C Tablets,Supplements,400
1117,2025-01-09,D03,Cold & Flu Syrup,Cold Remedy,350
1117,2025-01-09,D04,Tissues,Cold Remedy,100
1118,2025-02-04,D08,Sunscreen SPF50,Skincare,800
1118,2025-02-04,D09,Aloe Vera Gel,Skincare,350
1119,2025-04-09,D06,Hand Sanitizer,Hygiene,150
1120,2025-04-15,D06,Hand Sanitizer,Hygiene,150
1120,2025-04-15,D01,Paracetamol,Pain Relief,100
1120,2025-04-15,D02,Ibuprofen,Pain Relief,150
1121,2025-05-14,D10,Reading Glasses,Vision,600
1121,2025-05-14,D17,Reading Puzzle Book,Stationery/Leisure,300
1121,2025-05-14,D12,Bandages,First Aid,150
1122,2025-01-04,D05,Vitamin C Tablets,Supplements,400
1122,2025-01-04,D16,Multivitamin Gummies,Supplements,500
1123,2025-01-29,D11,Eye Drops,Vision,250
1124,2025-01-19,D05,Vitamin C Tablets,Supplements,400
1124,2025-01-19,D06,Hand Sanitizer,Hygiene,150
1125,2025-05-22,D03,Cold & Flu Syrup,Cold Remedy,350
1125,2025-05-22,D04,Tissues,Cold Remedy,100
1126,2025-03-08,D06,Hand Sanitizer,Hygiene,150
1126,2025-03-08,D07,Face Masks,Hygiene,200
1127,2025-05-18,D10,Reading Glasses,Vision,600
1128,2025-02-08,D15,Baby Diapers,Baby Care,1200
1128,2025-02-08,D04,Tissues,Cold Remedy,100
1128,2025-02-08,D10,Reading Glasses,Vision,600
1128,2025-02-08,D13,Antiseptic Cream,First Aid,200
1129,2025-06-23,D11,Eye Drops,Vision,250
1129,2025-06-23,D16,Multivitamin Gummies,Supplements,500
1129,2025-06-23,D09,Aloe Vera Gel,Skincare,350
1129,2025-06-23,D08,Sunscreen SPF50,Skincare,800
1130,2025-05-16,D14,Baby Lotion,Baby Care,350
1130,2025-05-16,D09,Aloe Vera Gel,Skincare,350
1130,2025-05-16,D17,Reading Puzzle Book,Stationery/Leisure,300
1131,2025-02-21,D13,Antiseptic Cream,First Aid,200
1131,2025-02-21,D15,Baby Diapers,Baby Care,1200
1131,2025-02-21,D14,Baby Lotion,Baby Care,350
1132,2025-02-20,D06,Hand Sanitizer,Hygiene,150
1132,2025-02-20,D07,Face Masks,Hygiene,200
1133,2025-06-30,D06,Hand Sanitizer,Hygiene,150
1133,2025-06-30,D07,Face Masks,Hygiene,200
1134,2025-02-02,D06,Hand Sanitizer,Hygiene,150
1135,2025-02-06,D12,Bandages,First Aid,150
1135,2025-02-06,D13,Antiseptic Cream,First Aid,200
1136,2025-06-13,D12,Bandages,First Aid,150
1136,2025-06-13,D13,Antiseptic Cream,First Aid,200
1137,2025-05-07,D03,Cold & Flu Syrup,Cold Remedy,350
1137,2025-05-07,D04,Tissues,Cold Remedy,100
1137,2025-05-07,D05,Vitamin C Tablets,Supplements,400
1138,2025-02-18,D02,Ibuprofen,Pain Relief,150
1138,2025-02-18,D01,Paracetamol,Pain Relief,100
1138,2025-02-18,D07,Face Masks,Hygiene,200
1139,2025-04-15,D04,Tissues,Cold Remedy,100
1139,2025-04-15,D03,Cold & Flu Syrup,Cold Remedy,350
1139,2025-04-15,D12,Bandages,First Aid,150
1139,2025-04-15,D15,Baby Diapers,Baby Care,1200
1140,2025-06-09,D10,Reading Glasses,Vision,600
1140,2025-06-09,D06,Hand Sanitizer,Hygiene,150
1141,2025-03-20,D10,Reading Glasses,Vision,600
1141,2025-03-20,D17,Reading Puzzle Book,Stationery/Leisure,300
1141,2025-03-20,D11,Eye Drops,Vision,250
1142,2025-05-20,D11,Eye Drops,Vision,250
1142,2025-05-20,D01,Paracetamol,Pain Relief,100
1142,2025-05-20,D13,Antiseptic Cream,First Aid,200
1142,2025-05-20,D02,Ibuprofen,Pain Relief,150
1143,2025-06-15,D03,Cold & Flu Syrup,Cold Remedy,350
1143,2025-06-15,D04,Tissues,Cold Remedy,100
1144,2025-01-26,D03,Cold & Flu Syrup,Cold Remedy,350
1144,2025-01-26,D04,Tissues,Cold Remedy,100
1145,2025-03-08,D05,Vitamin C Tablets,Supplements,400
1146,2025-04-04,D11,Eye Drops,Vision,250
1147,2025-02-22,D14,Baby Lotion,Baby Care,350
1147,2025-02-22,D15,Baby Diapers,Baby Care,1200
1148,2025-06-27,D06,Hand Sanitizer,Hygiene,150
1148,2025-06-27,D07,Face Masks,Hygiene,200
1149,2025-01-28,D14,Baby Lotion,Baby Care,350
1149,2025-01-28,D15,Baby Diapers,Baby Care,1200
1150,2025-01-15,D03,Cold & Flu Syrup,Cold Remedy,350
1150,2025-01-15,D04,Tissues,Cold Remedy,100
1151,2025-05-19,D08,Sunscreen SPF50,Skincare,800
1152,2025-03-06,D08,Sunscreen SPF50,Skincare,800
1152,2025-03-06,D09,Aloe Vera Gel,Skincare,350
1153,2025-06-02,D03,Cold & Flu Syrup,Cold Remedy,350
1153,2025-06-02,D07,Face Masks,Hygiene,200
1153,2025-06-02,D10,Reading Glasses,Vision,600
1154,2025-03-14,D03,Cold & Flu Syrup,Cold Remedy,350
1154,2025-03-14,D04,Tissues,Cold Remedy,100
1154,2025-03-14,D06,Hand Sanitizer,Hygiene,150
1155,2025-01-02,D09,Aloe Vera Gel,Skincare,350
1156,2025-01-26,D08,Sunscreen SPF50,Skincare,800
1156,2025-01-26,D09,Aloe Vera Gel,Skincare,350
1157,2025-02-07,D10,Reading Glasses,Vision,600
1157,2025-02-07,D17,Reading Puzzle Book,Stationery/Leisure,300
1158,2025-01-29,D10,Reading Glasses,Vision,600
1159,2025-05-17,D05,Vitamin C Tablets,Supplements,400
1159,2025-05-17,D16,Multivitamin Gummies,Supplements,500
1160,2025-06-15,D11,Eye Drops,Vision,250
1161,2025-04-04,D14,Baby Lotion,Baby Care,350
1161,2025-04-04,D12,Bandages,First Aid,150
1162,2025-02-11,D14,Baby Lotion,Baby Care,350
1162,2025-02-11,D15,Baby Diapers,Baby Care,1200
1163,2025-05-02,D03,Cold & Flu Syrup,Cold Remedy,350
1164,2025-01-02,D03,Cold & Flu Syrup,Cold Remedy,350
1165,2025-04-21,D08,Sunscreen SPF50,Skincare,800
1165,2025-04-21,D09,Aloe Vera Gel,Skincare,350
1166,2025-04-19,D10,Reading Glasses,Vision,600
1166,2025-04-19,D17,Reading Puzzle Book,Stationery/Leisure,300
1167,2025-01-22,D12,Bandages,First Aid,150
1167,2025-01-22,D13,Antiseptic Cream,First Aid,200
1168,2025-02-12,D03,Cold & Flu Syrup,Cold Remedy,350
1168,2025-02-12,D04,Tissues,Cold Remedy,100
1168,2025-02-12,D10,Reading Glasses,Vision,600
1169,2025-06-15,D12,Bandages,First Aid,150
1169,2025-06-15,D13,Antiseptic Cream,First Aid,200
1170,2025-03-02,D05,Vitamin C Tablets,Supplements,400
1170,2025-03-02,D16,Multivitamin Gummies,Supplements,500
1171,2025-06-16,D05,Vitamin C Tablets,Supplements,400
1171,2025-06-16,D16,Multivitamin Gummies,Supplements,500
1171,2025-06-16,D08,Sunscreen SPF50,Skincare,800
1172,2025-01-24,D08,Sunscreen SPF50,Skincare,800
1173,2025-05-30,D08,Sunscreen SPF50,Skincare,800
1173,2025-05-30,D09,Aloe Vera Gel,Skincare,350
1174,2025-04-30,D12,Bandages,First Aid,150
1174,2025-04-30,D13,Antiseptic Cream,First Aid,200
1175,2025-05-11,D03,Cold & Flu Syrup,Cold Remedy,350
1175,2025-05-11,D04,Tissues,Cold Remedy,100
1176,2025-02-26,D05,Vitamin C Tablets,Supplements,400
1176,2025-02-26,D16,Multivitamin Gummies,Supplements,500
1176,2025-02-26,D01,Paracetamol,Pain Relief,100
1177,2025-02-28,D14,Baby Lotion,Baby Care,350
1177,2025-02-28,D15,Baby Diapers,Baby Care,1200
1177,2025-02-28,D17,Reading Puzzle Book,Stationery/Leisure,300
1178,2025-04-11,D16,Multivitamin Gummies,Supplements,500
1178,2025-04-11,D05,Vitamin C Tablets,Supplements,400
1178,2025-04-11,D01,Paracetamol,Pain Relief,100
1179,2025-03-15,D08,Sunscreen SPF50,Skincare,800
1179,2025-03-15,D09,Aloe Vera Gel,Skincare,350
1180,2025-03-29,D09,Aloe Vera Gel,Skincare,350
1180,2025-03-29,D04,Tissues,Cold Remedy,100
1180,2025-03-29,D07,Face Masks,Hygiene,200
1180,2025-03-29,D01,Paracetamol,Pain Relief,100
1181,2025-01-30,D10,Reading Glasses,Vision,600
1182,2025-06-13,D03,Cold & Flu Syrup,Cold Remedy,350
1182,2025-06-13,D04,Tissues,Cold Remedy,100
1183,2025-01-07,D10,Reading Glasses,Vision,600
1183,2025-01-07,D17,Reading Puzzle Book,Stationery/Leisure,300
1183,2025-01-07,D11,Eye Drops,Vision,250
1184,2025-06-12,D10,Reading Glasses,Vision,600
1185,2025-03-23,D16,Multivitamin Gummies,Supplements,500
1185,2025-03-23,D14,Baby Lotion,Baby Care,350
1186,2025-03-07,D09,Aloe Vera Gel,Skincare,350
1186,2025-03-07,D04,Tissues,Cold Remedy,100
1187,2025-06-04,D14,Baby Lotion,Baby Care,350
1188,2025-04-20,D12,Bandages,First Aid,150
1188,2025-04-20,D13,Antiseptic Cream,First Aid,200
1189,2025-05-01,D03,Cold & Flu Syrup,Cold Remedy,350
1189,2025-05-01,D04,Tissues,Cold Remedy,100
1190,2025-01-19,D05,Vitamin C Tablets,Supplements,400
1191,2025-02-28,D08,Sunscreen SPF50,Skincare,800
1191,2025-02-28,D07,Face Masks,Hygiene,200
1191,2025-02-28,D15,Baby Diapers,Baby Care,1200
1191,2025-02-28,D03,Cold & Flu Syrup,Cold Remedy,350
1192,2025-03-20,D04,Tissues,Cold Remedy,100
1193,2025-05-16,D09,Aloe Vera Gel,Skincare,350
1194,2025-02-28,D09,Aloe Vera Gel,Skincare,350
1194,2025-02-28,D17,Reading Puzzle Book,Stationery/Leisure,300
1194,2025-02-28,D02,Ibuprofen,Pain Relief,150
1195,2025-02-11,D12,Bandages,First Aid,150
1195,2025-02-11,D13,Antiseptic Cream,First Aid,200
1196,2025-03-10,D05,Vitamin C Tablets,Supplements,400
1197,2025-03-07,D17,Reading Puzzle Book,Stationery/Leisure,300
1197,2025-03-07,D10,Reading Glasses,Vision,600
1198,2025-01-05,D14,Baby Lotion,Baby Care,350
1198,2025-01-05,D15,Baby Diapers,Baby Care,1200
1199,2025-02-08,D14,Baby Lotion,Baby Care,350
1199,2025-02-08,D15,Baby Diapers,Baby Care,1200
1200,2025-03-04,D09,Aloe Vera Gel,Skincare,350
1201,2025-05-17,D10,Reading Glasses,Vision,600
1201,2025-05-17,D17,Reading Puzzle Book,Stationery/Leisure,300
1202,2025-03-24,D06,Hand Sanitizer,Hygiene,150
1202,2025-03-24,D07,Face Masks,Hygiene,200
1203,2025-06-10,D02,Ibuprofen,Pain Relief,150
1203,2025-06-10,D10,Reading Glasses,Vision,600
1204,2025-04-20,D04,Tissues,Cold Remedy,100
1205,2025-06-18,D03,Cold & Flu Syrup,Cold Remedy,350
1205,2025-06-18,D14,Baby Lotion,Baby Care,350
1205,2025-06-18,D04,Tissues,Cold Remedy,100
1206,2025-02-24,D05,Vitamin C Tablets,Supplements,400
1206,2025-02-24,D06,Hand Sanitizer,Hygiene,150
1207,2025-04-16,D07,Face Masks,Hygiene,200
1208,2025-05-20,D08,Sunscreen SPF50,Skincare,800
1208,2025-05-20,D03,Cold & Flu Syrup,Cold Remedy,350
1208,2025-05-20,D09,Aloe Vera Gel,Skincare,350
1208,2025-05-20,D05,Vitamin C Tablets,Supplements,400
1209,2025-01-04,D12,Bandages,First Aid,150
1209,2025-01-04,D13,Antiseptic Cream,First Aid,200
1210,2025-02-26,D08,Sunscreen SPF50,Skincare,800
1210,2025-02-26,D09,Aloe Vera Gel,Skincare,350
1211,2025-05-01,D06,Hand Sanitizer,Hygiene,150
1211,2025-05-01,D07,Face Masks,Hygiene,200
1212,2025-05-23,D12,Bandages,First Aid,150
1212,2025-05-23,D13,Antiseptic Cream,First Aid,200
1213,2025-01-12,D11,Eye Drops,Vision,250
1213,2025-01-12,D05,Vitamin C Tablets,Supplements,400
1213,2025-01-12,D07,Face Masks,Hygiene,200
1213,2025-01-12,D02,Ibuprofen,Pain Relief,150
1214,2025-04-26,D08,Sunscreen SPF50,Skincare,800
1214,2025-04-26,D09,Aloe Vera Gel,Skincare,350
1215,2025-04-28,D06,Hand Sanitizer,Hygiene,150
1215,2025-04-28,D04,Tissues,Cold Remedy,100
1215,2025-04-28,D09,Aloe Vera Gel,Skincare,350
1216,2025-02-13,D04,Tissues,Cold Remedy,100
1217,2025-06-17,D03,Cold & Flu Syrup,Cold Remedy,350
1217,2025-06-17,D04,Tissues,Cold Remedy,100
1218,2025-01-20,D16,Multivitamin Gummies,Supplements,500
1218,2025-01-20,D06,Hand Sanitizer,Hygiene,150
1218,2025-01-20,D05,Vitamin C Tablets,Supplements,400
1218,2025-01-20,D14,Baby Lotion,Baby Care,350
1219,2025-01-31,D13,Antiseptic Cream,First Aid,200
1220,2025-04-30,D11,Eye Drops,Vision,250
1220,2025-04-30,D01,Paracetamol,Pain Relief,100
1220,2025-04-30,D09,Aloe Vera Gel,Skincare,350
1221,2025-06-26,D02,Ibuprofen,Pain Relief,150
1222,2025-01-05,D11,Eye Drops,Vision,250
1223,2025-05-31,D17,Reading Puzzle Book,Stationery/Leisure,300
1224,2025-05-08,D05,Vitamin C Tablets,Supplements,400
1224,2025-05-08,D16,Multivitamin Gummies,Supplements,500
1225,2025-06-28,D13,Antiseptic Cream,First Aid,200
1225,2025-06-28,D06,Hand Sanitizer,Hygiene,150
1226,2025-06-20,D14,Baby Lotion,Baby Care,350
1226,2025-06-20,D15,Baby Diapers,Baby Care,1200
1226,2025-06-20,D10,Reading Glasses,Vision,600
1227,2025-05-21,D12,Bandages,First Aid,150
1227,2025-05-21,D15,Baby Diapers,Baby Care,1200
1228,2025-06-02,D15,Baby Diapers,Baby Care,1200
1228,2025-06-02,D11,Eye Drops,Vision,250
1228,2025-06-02,D01,Paracetamol,Pain Relief,100
1229,2025-06-05,D12,Bandages,First Aid,150
1229,2025-06-05,D13,Antiseptic Cream,First Aid,200
1229,2025-06-05,D14,Baby Lotion,Baby Care,350
1230,2025-04-08,D10,Reading Glasses,Vision,600
1231,2025-06-03,D03,Cold & Flu Syrup,Cold Remedy,350
1232,2025-05-28,D12,Bandages,First Aid,150
1232,2025-05-28,D13,Antiseptic Cream,First Aid,200
1233,2025-05-20,D16,Multivitamin Gummies,Supplements,500
1234,2025-04-18,D05,Vitamin C Tablets,Supplements,400
1234,2025-04-18,D16,Multivitamin Gummies,Supplements,500
1235,2025-01-03,D15,Baby Diapers,Baby Care,1200
1236,2025-06-20,D06,Hand Sanitizer,Hygiene,150
1236,2025-06-20,D07,Face Masks,Hygiene,200
1237,2025-05-16,D06,Hand Sanitizer,Hygiene,150
1237,2025-05-16,D07,Face Masks,Hygiene,200
1238,2025-04-19,D14,Baby Lotion,Baby Care,350
1238,2025-04-19,D13,Antiseptic Cream,First Aid,200
1239,2025-06-27,D15,Baby Diapers,Baby Care,1200
1239,2025-06-27,D13,Antiseptic Cream,First Aid,200
1239,2025-06-27,D06,Hand Sanitizer,Hygiene,150
1239,2025-06-27,D01,Paracetamol,Pain Relief,100
1240,2025-06-16,D14,Baby Lotion,Baby Care,350
1240,2025-06-16,D15,Baby Diapers,Baby Care,1200
1241,2025-05-30,D10,Reading Glasses,Vision,600
1241,2025-05-30,D17,Reading Puzzle Book,Stationery/Leisure,300
1242,2025-06-29,D06,Hand Sanitizer,Hygiene,150
1242,2025-06-29,D07,Face Masks,Hygiene,200
1243,2025-06-30,D12,Bandages,First Aid,150
1243,2025-06-30,D13,Antiseptic Cream,First Aid,200
1244,2025-04-14,D02,Ibuprofen,Pain Relief,150
1244,2025-04-14,D13,Antiseptic Cream,First Aid,200
1245,2025-02-06,D03,Cold & Flu Syrup,Cold Remedy,350
1245,2025-02-06,D04,Tissues,Cold Remedy,100
1245,2025-02-06,D05,Vitamin C Tablets,Supplements,400
1246,2025-01-09,D11,Eye Drops,Vision,250
1246,2025-01-09,D09,Aloe Vera Gel,Skincare,350
1246,2025-01-09,D03,Cold & Flu Syrup,Cold Remedy,350
1247,2025-02-17,D12,Bandages,First Aid,150
1247,2025-02-17,D13,Antiseptic Cream,First Aid,200
1248,2025-02-11,D16,Multivitamin Gummies,Supplements,500
1248,2025-02-11,D06,Hand Sanitizer,Hygiene,150
1249,2025-04-03,D12,Bandages,First Aid,150
1249,2025-04-03,D13,Antiseptic Cream,First Aid,200
1249,2025-04-03,D08,Sunscreen SPF50,Skincare,800
1250,2025-04-06,D14,Baby Lotion,Baby Care,350
1250,2025-04-06,D15,Baby Diapers,Baby Care,1200
1251,2025-04-21,D13,Antiseptic Cream,First Aid,200
1252,2025-04-15,D12,Bandages,First Aid,150
1252,2025-04-15,D13,Antiseptic Cream,First Aid,200
1253,2025-02-20,D10,Reading Glasses,Vision,600
1253,2025-02-20,D17,Reading Puzzle Book,Stationery/Leisure,300
1253,2025-02-20,D11,Eye Drops,Vision,250
1254,2025-03-13,D12,Bandages,First Aid,150
1254,2025-03-13,D13,Antiseptic Cream,First Aid,200
1255,2025-05-11,D08,Sunscreen SPF50,Skincare,800
1255,2025-05-11,D02,Ibuprofen,Pain Relief,150
1255,2025-05-11,D04,Tissues,Cold Remedy,100
1255,2025-05-11,D14,Baby Lotion,Baby Care,350
1256,2025-05-09,D03,Cold & Flu Syrup,Cold Remedy,350
1256,2025-05-09,D04,Tissues,Cold Remedy,100
1257,2025-05-01,D15,Baby Diapers,Baby Care,1200
1257,2025-05-01,D05,Vitamin C Tablets,Supplements,400
1257,2025-05-01,D02,Ibuprofen,Pain Relief,150
1257,2025-05-01,D11,Eye Drops,Vision,250
1258,2025-05-04,D14,Baby Lotion,Baby Care,350
1258,2025-05-04,D07,Face Masks,Hygiene,200
1259,2025-01-01,D05,Vitamin C Tablets,Supplements,400
1259,2025-01-01,D16,Multivitamin Gummies,Supplements,500
1260,2025-06-02,D12,Bandages,First Aid,150
1260,2025-06-02,D13,Antiseptic Cream,First Aid,200
1261,2025-04-30,D08,Sunscreen SPF50,Skincare,800
1261,2025-04-30,D09,Aloe Vera Gel,Skincare,350
1262,2025-01-12,D09,Aloe Vera Gel,Skincare,350
1262,2025-01-12,D12,Bandages,First Aid,150
1262,2025-01-12,D08,Sunscreen SPF50,Skincare,800
1262,2025-01-12,D05,Vitamin C Tablets,Supplements,400
1263,2025-05-13,D07,Face Masks,Hygiene,200
1263,2025-05-13,D17,Reading Puzzle Book,Stationery/Leisure,300
1264,2025-05-31,D05,Vitamin C Tablets,Supplements,400
1264,2025-05-31,D17,Reading Puzzle Book,Stationery/Leisure,300
1264,2025-05-31,D06,Hand Sanitizer,Hygiene,150
1265,2025-02-04,D01,Paracetamol,Pain Relief,100
1266,2025-03-26,D05,Vitamin C Tablets,Supplements,400
1266,2025-03-26,D16,Multivitamin Gummies,Supplements,500
1266,2025-03-26,D02,Ibuprofen,Pain Relief,150
1267,2025-04-12,D06,Hand Sanitizer,Hygiene,150
1268,2025-01-01,D03,Cold & Flu Syrup,Cold Remedy,350
1268,2025-01-01,D04,Tissues,Cold Remedy,100
1268,2025-01-01,D05,Vitamin C Tablets,Supplements,400
1269,2025-05-27,D03,Cold & Flu Syrup,Cold Remedy,350
1269,2025-05-27,D04,Tissues,Cold Remedy,100
1269,2025-05-27,D05,Vitamin C Tablets,Supplements,400
1269,2025-05-27,D02,Ibuprofen,Pain Relief,150
1270,2025-06-10,D08,Sunscreen SPF50,Skincare,800
1270,2025-06-10,D09,Aloe Vera Gel,Skincare,350
1271,2025-01-17,D02,Ibuprofen,Pain Relief,150
1272,2025-02-21,D08,Sunscreen SPF50,Skincare,800
1272,2025-02-21,D09,Aloe Vera Gel,Skincare,350
1273,2025-05-18,D06,Hand Sanitizer,Hygiene,150
1273,2025-05-18,D07,Face Masks,Hygiene,200
1274,2025-01-03,D12,Bandages,First Aid,150
1274,2025-01-03,D13,Antiseptic Cream,First Aid,200
1275,2025-06-10,D05,Vitamin C Tablets,Supplements,400
1275,2025-06-10,D12,Bandages,First Aid,150
1276,2025-03-16,D07,Face Masks,Hygiene,200
1276,2025-03-16,D05,Vitamin C Tablets,Supplements,400
1276,2025-03-16,D17,Reading Puzzle Book,Stationery/Leisure,300
1276,2025-03-16,D08,Sunscreen SPF50,Skincare,800
1277,2025-01-09,D04,Tissues,Cold Remedy,100
1278,2025-05-24,D12,Bandages,First Aid,150
1279,2025-03-05,D12,Bandages,First Aid,150
1279,2025-03-05,D13,Antiseptic Cream,First Aid,200
1280,2025-03-29,D04,Tissues,Cold Remedy,100
1281,2025-01-15,D10,Reading Glasses,Vision,600
1281,2025-01-15,D07,Face Masks,Hygiene,200
1282,2025-01-06,D14,Baby Lotion,Baby Care,350
1282,2025-01-06,D15,Baby Diapers,Baby Care,1200
1283,2025-03-28,D12,Bandages,First Aid,150
1283,2025-03-28,D13,Antiseptic Cream,First Aid,200
1284,2025-01-27,D05,Vitamin C Tablets,Supplements,400
1284,2025-01-27,D16,Multivitamin Gummies,Supplements,500
1285,2025-05-17,D16,Multivitamin Gummies,Supplements,500
1286,2025-05-24,D03,Cold & Flu Syrup,Cold Remedy,350
1286,2025-05-24,D04,Tissues,Cold Remedy,100
1286,2025-05-24,D05,Vitamin C Tablets,Supplements,400
1287,2025-01-10,D03,Cold & Flu Syrup,Cold Remedy,350
1287,2025-01-10,D04,Tissues,Cold Remedy,100
1288,2025-06-27,D08,Sunscreen SPF50,Skincare,800
1288,2025-06-27,D09,Aloe Vera Gel,Skincare,350
1289,2025-01-16,D12,Bandages,First Aid,150
1289,2025-01-16,D13,Antiseptic Cream,First Aid,200
1290,2025-03-15,D08,Sunscreen SPF50,Skincare,800
1290,2025-03-15,D09,Aloe Vera Gel,Skincare,350
1291,2025-04-29,D09,Aloe Vera Gel,Skincare,350
1292,2025-04-15,D09,Aloe Vera Gel,Skincare,350
1293,2025-03-03,D14,Baby Lotion,Baby Care,350
1293,2025-03-03,D15,Baby Diapers,Baby Care,1200
1294,2025-04-27,D08,Sunscreen SPF50,Skincare,800
1294,2025-04-27,D09,Aloe Vera Gel,Skincare,350
1295,2025-03-13,D01,Paracetamol,Pain Relief,100
1295,2025-03-13,D15,Baby Diapers,Baby Care,1200
1295,2025-03-13,D04,Tissues,Cold Remedy,100
1295,2025-03-13,D17,Reading Puzzle Book,Stationery/Leisure,300
1296,2025-03-29,D03,Cold & Flu Syrup,Cold Remedy,350
1296,2025-03-29,D04,Tissues,Cold Remedy,100
1297,2025-03-09,D06,Hand Sanitizer,Hygiene,150
1297,2025-03-09,D07,Face Masks,Hygiene,200
1298,2025-05-04,D08,Sunscreen SPF50,Skincare,800
1298,2025-05-04,D09,Aloe Vera Gel,Skincare,350
1299,2025-04-05,D12,Bandages,First Aid,150
1299,2025-04-05,D13,Antiseptic Cream,First Aid,200
1300,2025-06-30,D07,Face Masks,Hygiene,200
1300,2025-06-30,D04,Tissues,Cold Remedy,100
